"TIME","LATITUDE","LONGITUDE","SPEED(M/s)","ALT(M)","ACCURACY(M)","IS_OUTDOOR","X_POS","Y_POS","EVENT","EVENT_ID","TASK_TYPE","APP_DOWN(Mbps)","APP_UP(Mbps)","PING_DELAY(ms)","ISDATASLOT","NETWORK_TYPE","MCC","MNC","OPERATOR","NR5G TAC","NR5G NCI","NR5G gNodeB ID","NR5G Cell ID","NR5G CP Type","NR5G Duplex Mode","NR5G Numerology","NR5G Band","NR5G BandWidth DL","NR5G Bandwidth UL","NR5G SSB ARFCN DL","NR5G SSB ARFCN UL","NR5G PCI","NR5G Center ARFCN DL","NR5G Center ARFCN UL","NR5G SubCarrierSpacing","NR5G Absolute Frequency PointA","NR5G Init BWP Downlink Location Width","NR5G Init BWP Uplink Location Width","NR5G SSB Periodicity","NR5G RRC State","NR5G Connectivity Mode","NR5G Frequency Offset","NR5G Timing Offset","NR5G ServingCellIndex","NR5G Q_LEX_MIN","NR5G Pathloss DL","NR5G SS RSRP","NR5G SS RSRQ","NR5G SS SINR","NR5G SSB Beam Index","NR5G CellBarred","NR5G SubCarrierOffset","NR5G Serving GSCN","NR5G Carrier RSSI","NR5G Handover Target Arfcn","NR5G Handover Target PCI","NR5G SS RSRP Ant List","NR5G SS RSRQ Ant List","NR5G SS SINR Ant List","NR5G TRS SINR Ant List","NR5G SS RSSI Ant List","NR5G SSB Beam Index List","NR5G SSB Beam PCI List","NR5G SSB Beam RSRP List","NR5G SSB Beam RSRQ List","NR5G SSB Beam SINR List","NR5G ServingType List","NR5G Cells ARFCN List","NR5G Cells PCI List","NR5G Cells SSB Index List","NR5G Cells Band List","NR5G Cells BeamNum List","NR5G Cells RSRP List","NR5G Cells RSRQ List","NR5G Cells SINR List","NR5G MCS Avg DL","NR5G MCS Max DL","NR5G MCS Most DL","NR5G Modulation DL","NR5G Trans.Mode","NR5G DL QPSK Ratio(%)/s","NR5G DL 16QAM Ratio(%)/s","NR5G DL 64QAM Ratio(%)/s","NR5G DL 256QAM Ratio(%)/s","NR5G PDCP Tput DL(Mbps)","NR5G RLC Tput DL(Mbps)","NR5G MAC Tput Dl(Mbps)","NR5G PHY Tput DL(Mbps)","NR5G BLER DL","NR5G Layers Num DL","NR5G Rank DL","NR5G RB Num DL/slot","NR5G Pdsch Num RB/s","NR5G Grant Num DL/s","NR5G Pdsch TB Size/slot","NR5G TB0 Avg Size DL/s","NR5G TB1 Avg Size DL/s","NR5G CQI","NR5G MCS Avg UL","NR5G MCS Max UL","NR5G MCS Most UL","NR5G Modulation UL","NR5G Bler UL","NR5G Tx Mode UL","NR5G UL QPSK Ratio(%)/s","NR5G UL 16QAM Ratio(%)/s","NR5G UL 64QAM Ratio(%)/s","NR5G PDCP Tput UL(Mbps)","NR5G RLC Tput UL(Mbps)","NR5G MAC Tput UL(Mbps)","NR5G PHY Tput UL(Mbps)","NR5G Rank UL","NR5G RB Num UL/slot","NR5G Pusch Num RB/s","NR5G Grant Num UL/s","NR5G Pusch TB Size/s","NR5G MIMO","NR5G Rach Reason","NR5G C-RNTI","NR5G RACH Contention","NR5G PRACH Config","NR5G RACH Preamble Format","NR5G RACH LogicalRoot Index","NR5G RACH RA-RNTI","NR5G RACH Access Result","NR5G RACH T-RNTI","NR5G TA","NR5G Access Delay","NR5G PUSCH TxPower(dBm)","NR5G PUCCH TxPower(dBm)","NR5G PRACH TxPower(dBm)","NR5G DCI Format 0_0 Num/s","NR5G DCI Format 0_1 Num/s","NR5G DCI Format 0_2 Num/s","NR5G DCI Format 1_0 Num/s","NR5G DCI Format 1_1 Num/s","NR5G DCI Format 1_2 Num/s","NR5G DCI Format 2_0 Num/s","NR5G DCI Format 2_1 Num/s","NR5G DCI Format 2_2 Num/s","NR5G DCI Format 2_3 Num/s","NR5G DCI Format 0_0 AggLevel","NR5G DCI Format 0_1 AggLevel","NR5G DCI Format 1_0 AggLevel","NR5G DCI Format 1_1 AggLevel","NR5G DCI Format 2_0 AggLevel","NR5G DCI Format 2_1 AggLevel","NR5G DCI Format 2_2 AggLevel","NR5G DCI Format 2_3 AggLevel","NR5G MM State","NR5G MM Sub State","NR5G AMF Region ID","NR5G AMF SET ID","NR5G AMF Pointer","NR5G TMSI","NR5G Pusch Frame","NR5G Pusch Slot","NR5G Pusch SCS","NR5G Pusch TB Size/slot","NR5G Pusch TBIndex","NR5G Pusch Num RB/slot","NR5G Pusch BWP Id","NR5G Pusch TxPower","NR5G Pusch Actual TxPower","NR5G Pusch TxType","NR5G Pusch Carrier ID","NR5G Pusch HARQ ID","NR5G Pusch Modulation","NR5G Pusch Start RB","NR5G Pusch TPC","NR5G Pusch RNTI","NR5G Pdsch Frame","NR5G Pdsch Slot","NR5G Pdsch TB Index","NR5G Pdsch RNTI Type","NR5G Pdsch CRC Status","NR5G Pdsch NDI","NR5G Pdsch Modulation","NR5G Pdsch MCS","NR5G Pdsch Num RB/slot","NR5G Pdsch Num Layers","NR5G Pdsch Carrier ID","NR5G Pdsch HARQ ID","NR5G Pdsch SCS","NR5G Pdsch TxType","NR5G Pdsch BWP ID","NR5G Pdsch TB Size/s"
20260725 15:16:10.827,24.826306,102.851710,15.55,1949,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443552780,1573133,12,Normal,-,1,41,100,100,504990,-,497,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,1,4,-60,94,-75.9,-11,8.1,2,Not Barred,6,6312,-39.6,504990,497,-80.6;-76.4;-81.4;-95.5,-,4.6;7.8;2.4;0.3,26.1;25.8;255;255,-43.6;-39.6,1;7;7;5;2;1;4;6;1,558;722;560;496;497;497;497;497;495,-85.3;-85;-87.3;-80.8;-75.9;-87.9;-90.9;-95.4;-87.3,-16.2;-15.3;-17.8;-10.9;-11;-16.5;-16.9;-18.3;-16.4,255;255;255;255;255;255;255;255;255,1;0;0;0;0;0,504990;504990;504990;504990;504990;504990,497;496;558;722;560;495,2;5;1;7;7;1,-,4;1;1;1;1;1,-75.9;-81.3;-85;-85.1;-86.9;-89,-11;-11.8;-16.3;-15.3;-16.8;-16.3,8.1;255;255;255;255;255,0,0,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,16,64,4,63,-,63,12,22.7,25,23,256QAM,0,SMDL,0,0,2.9,0.00,0.00,0.01,0.42,Rank 2,4,136,40,-,2 x 2,HandOver,48166,Free,17,FORMAT_0,38,57,Success,48166,2,-,10,14,0,-,40,-,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,89CE79EC,544,18,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,231,1,48166,540,3,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,270,
20260725 15:16:11.840,24.826298,102.851671,15.01,1949,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443552780,1573133,12,Normal,-,1,41,100,100,504990,-,497,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,0,4,-60,97,-79.7,-12.1,8.1,2,Not Barred,6,6312,-40.1,504990,497,-82.6;-77.6;-77.9;-87.5,-,6.3;9.8;255;255,23.9;20.3;255;255,-43;-40.1,1;7;1;7;2;1;4;0;1,495;722;560;496;497;497;497;497;558,-85.1;-89;-83.9;-81.1;-78.7;-84.3;-88;-90.8;-86.4,-15.8;-17.9;-16.3;-12.4;-11.2;-15;-15.5;-17.3;-18.5,255;255;255;255;255;255;255;255;255,1;0;0;0;0;0,504990;504990;504990;504990;504990;504990,497;496;495;558;560;722,2;7;1;1;1;7,-,4;1;1;1;1;1,-79.7;-82.6;-84.7;-86.4;-86.5;-89,-12.1;-13.1;-14.1;-18.5;-16.4;-17.9,8.1;255;255;255;255;255,0.3,2,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,16,128,4,69,-,69,11,23,25,25,256QAM,0,SMDL,0,0,4,0.00,0.00,0.00,0.23,Rank 2,4,200,40,-,2 x 2,HandOver,48166,Free,17,FORMAT_0,38,57,Success,48166,2,-,12,14,0,-,40,-,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,89CE79EC,631,9,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,259,1,48166,626,3,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,560,
20260725 15:16:12.849,24.826290,102.851635,12.67,1949,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443552780,1573133,12,Normal,-,1,41,100,100,504990,-,497,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,1,4,-60,97,-78.9,-11.6,10.1,2,Not Barred,6,6312,-40.6,504990,497,-78.7;-76.9;-84.3;-83.3,-,1.9;6.9;255;255,21.9;22.8;255;255,-40.6;-40.9,1;7;3;5;2;1;4;0,495;722;560;496;497;497;497;497,-82.9;-88;-86.8;-79.1;-78.4;-86.8;-90.4;-95.6,-13.6;-17.5;-15.4;-11.1;-11.3;-15.4;-16.1;-20.3,255;255;255;255;255;255;255;255,1;0;0;0;0,504990;504990;504990;504990;504990,497;496;495;560;722,2;5;1;3;7,-,4;1;1;1;1,-78.9;-79;-84.2;-86.1;-88,-11.6;-11.5;-14;-16.5;-17.5,10.1;255;255;255;255,0,0,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,18,108,10,63,-,63,11,24.5,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.34,Rank 2,4,216,85,-,2 x 2,HandOver,48166,Free,17,FORMAT_0,38,57,Success,48166,2,-,12,12,0,-,85,-,1,9,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,89CE79EC,746,9,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,199,1,48166,740,3,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,346,
20260725 15:16:13.860,24.826274,102.851599,14.72,1949,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443552780,1573133,12,Normal,-,1,41,100,100,504990,-,497,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,1,4,-60,97,-81.3,-12.7,-5.5,2,Not Barred,6,6312,-38.1,504990,497,-88.4;-84.4;-82.4;-87.4,-,-7;-4.4;255;255,18.6;19.3;255;255,-38.1;-43.1,1;7;7;3;2;1;4;6,495;722;560;496;497;497;497;497,-79;-83.5;-86.8;-78.9;-81.2;-104;-92.5;-110.9,-11.8;-13.9;-17.2;-12;-12.6;-23.5;-16.4;-25.5,255;255;255;255;255;255;255;255,1;0;0;0;0,504990;504990;504990;504990;504990,497;496;495;722;560,2;3;1;7;7,-,4;1;1;1;1,-81.3;-79.1;-79.5;-83.6;-87.5,-12.7;-11.8;-12.1;-14;-17,-5.5;255;255;255;255,0,0,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,18,108,10,63,-,63,12,24.6,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.40,Rank 2,4,76,85,-,2 x 2,HandOver,48166,Free,17,FORMAT_0,38,57,Success,48166,2,-,12,15,0,-,85,-,1,9,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,89CE79EC,746,9,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,199,1,48166,740,3,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,346,
20260725 15:16:14.875,24.826252,102.851569,13.28,1950,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443552780,1573133,12,Normal,-,1,41,100,100,504990,-,495,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,-1,0,-60,96,-76.4,-12.1,4.7,1,Not Barred,6,6312,-35.6,504990,495,-73.7;-85.3;-83.2;-97.8,-,3.8;4.9;2.3;-4.9,12.3;7.4;12.3;6,-35.6;-52.4;-45.6;-47.1,1;4;2;5;7;1;3;2,495;495;495;495;722;560;496;497,-75.6;-82.2;-82.3;-88;-86.7;-82.8;-74.4;-82.6,-11.6;-13.9;-18.2;-15.9;-16.5;-18.5;-11.3;-15.2,255;255;255;255;255;255;255;255,1;0;0;0;0,504990;504990;504990;504990;504990,495;496;497;560;722,1;3;2;1;7,-,4;1;1;1;1,-76.4;-75.5;-82.6;-84.5;-86.7,-12.1;-11.9;-15.2;-16.2;-16.5,4.7;255;255;255;255,0,0,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 2,18,108,2,69,-,69,9,23.9,25,25,256QAM,0,SISO,3.4,0,0,0.00,0.00,0.00,0.14,Rank 1,4,116,20,-,4 x 4,HandOver,49922,Free,17,FORMAT_0,44,57,Success,49922,2,-,12,-3,-9,-,20,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,89CE79EC,914,18,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,12,1,49922,909,13,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,346,
20260725 15:16:15.887,24.826227,102.851548,12.74,1950,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443552780,1573133,12,Normal,-,1,41,100,100,504990,-,495,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,1,0,-60,100,-83.4,-14,1.2,1,Not Barred,6,6312,-42,504990,495,-79.4;-85.8;-91.8;-93.5,-,5.7;-5.7;4.1;-1,8.6;3.2;6.5;6.2,-42;-52.4;-46.8;-49.1,1;2;4;6;7;1;3;2,495;495;495;495;722;560;496;497,-82.8;-89.3;-92;-92.2;-89.8;-89.8;-81.2;-82.9,-13.5;-19.1;-16.2;-15.2;-16.9;-20.4;-11.5;-13.8,255;255;255;255;255;255;255;255,1;0;0;0;0,504990;504990;504990;504990;504990,495;496;497;560;722,1;3;2;1;7,-,4;1;1;1;1,-83.4;-79.2;-83;-89.8;-89.9,-14;-11.8;-13.8;-18.3;-17,1.2;255;255;255;255,2,28,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,5.3,3,Rank 2,20,448,21,69,-,69,12,23.2,25,25,256QAM,0,SMDL,1.9,0,11.5,0.00,0.00,0.00,0.21,Rank 2,4,208,82,-,4 x 4,HandOver,49922,Free,17,FORMAT_0,44,57,Success,49922,2,-,14,5,-9,-,82,-,3,18,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,89CE79EC,16,18,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,80,1,49922,11,13,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,2942,
20260725 15:16:16.895,24.826197,102.851537,13.21,1950,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443552779,1573133,11,Normal,-,1,41,100,100,504990,-,495,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,0,0,-60,105,-87.5,-14.5,2.1,1,Not Barred,6,6312,-44,504990,495,-81.6;-88.7;-96.8;-95,-,0.9;-5.5;-13.9;3.8,1.1;-0.1;1.8;6,-44;-58.1;-50.1;-46.6,1;2;4;6;7;7;3;2;5;6;1,495;495;495;495;722;560;496;497;220;532;238,-87.2;-104.6;-96.3;-106.2;-91.5;-87.9;-84.6;-83.3;-100.7;-99.5;-95.1,-14.3;-23.8;-17.4;-21.7;-17.5;-14;-11.4;-11.8;-19.4;-18.5;-20.8,255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990;504990,495;497;496;560;722;238;220;532,1;2;3;7;7;1;5;6,-,4;1;1;1;1;1;1;1,-87.5;-84.7;-85.4;-90.1;-91.5;-95.1;-100.7;-114.2,-14.5;-12.8;-12.5;-15.4;-17.5;-20.8;-19.4;-25.5,2.1;255;255;255;255;255;255;255,3.7,28,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 2,17,176,4,60,-,60,10,23.5,31,22,256QAM,0,SMDL,0,0,0,0.00,0.00,0.02,0.33,Rank 2,4,200,50,-,4 x 4,HandOver,49922,Free,17,FORMAT_0,44,57,Success,49922,2,-,17,9,-9,-,50,-,3,4,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,89CE79EC,124,19,30kHz,992,-,4,1,-,-,New trans.,0,2,256QAM,76,1,49922,120,0,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,915,
20260725 15:16:17.905,24.826162,102.851541,14.65,1950,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443552779,1573133,11,Normal,-,1,41,100,100,504990,-,495,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,0,0,-60,105,-88.5,-15.2,-3.4,1,Not Barred,6,6312,-48.5,504990,495,-93.1;-89.3;-95.7;-97,-,-5.6;-8.4;-3.5;-7.4,0;2.9;1.8;10.1,-48.5;-53.3;-51.5;-50.6,1;4;6;0;7;7;3;2;1;6;0,495;495;495;495;722;560;496;497;875;532;876,-88.1;-97.5;-102.2;-131;-91.2;-97.8;-82.4;-82.8;-119.9;-100;-95.2,-15;-16.4;-19.8;-33.3;-17.8;-19.6;-10.8;-11.7;-30;-19.2;-18.6,255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990;504990,495;497;496;722;560;876;532;875,1;2;3;7;7;0;6;1,-,4;1;1;1;1;1;1;1,-88.5;-83.5;-83.9;-91.2;-93;-95.2;-100;-119.9,-15.2;-12.4;-11.9;-17.8;-17.7;-18.6;-19.3;-30,-3.4;255;255;255;255;255;255;255,3.7,28,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,14.3,1,Rank 2,17,176,9,60,-,60,9,24.8,31,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.01,0.34,Rank 2,4,200,50,-,4 x 4,HandOver,49922,Free,17,FORMAT_0,44,57,Success,49922,2,-,17,17,-9,-,50,-,1,8,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,89CE79EC,202,19,30kHz,944,-,4,1,-,-,New trans.,0,1,256QAM,60,1,49922,198,0,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,915,
20260725 15:16:18.918,24.826126,102.851555,14.65,1950,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443552780,1573133,12,Normal,-,1,41,100,100,504990,-,497,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,0,4,-60,102,-85.6,-12.6,11.7,2,Not Barred,6,6312,-47.8,504990,497,-81.9;-91.4;-83.8;-94.3,-,7.9;6.3;7.1;-1.8,18.4;18.1;19.8;17.4,-47.8;-57.4;-49.8;-48.9,1;7;7;0;2;1;0;4;1;6;0,495;722;560;496;497;497;497;497;875;532;876,-90.5;-94.6;-89.9;-87;-84.9;-86.4;-100.1;-97.1;-87.2;-98.8;-87.8,-19.1;-17;-14.4;-14.1;-11.6;-13.6;-20.1;-15.9;-16;-17.6;-15.2,255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990;504990,497;875;496;876;495;560;722;532,2;1;0;0;1;7;7;6,-,4;1;1;1;1;1;1;1,-85.6;-87.2;-87.8;-87.8;-90.6;-91.6;-94.6;-98.8,-12.6;-16;-13.6;-15.2;-19.1;-16.1;-17;-17.6,11.7;255;255;255;255;255;255;255,5,28,0,QPSK,-,100,0,0,0,0.00,0.00,0.01,0.01,20,1,Rank 2,19,228,11,63,-,63,12,24.8,31,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.02,0.37,Rank 2,5,448,111,-,4 x 4,HandOver,49175,Free,17,FORMAT_0,38,57,Success,49175,1,-,19,3,2,-,111,-,1,11,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,89CE79EC,335,19,30kHz,1249,-,5,1,-,-,New trans.,0,0,256QAM,251,1,49175,332,3,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,1224,
20260725 15:16:19.932,24.826092,102.851571,13.86,1951,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443552779,1573133,11,Normal,-,1,41,100,100,504990,-,497,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,-1,4,-60,105,-87,-12.7,7.1,2,Not Barred,6,6312,-52.8,504990,497,-88.4;-88.5;-91.1;-94.8,-,3.5;3.6;7.2;6.1,17;14.6;15;14.7,-52.8;-55.6;-58.5;-52.9,1;7;7;7;2;1;4;5;1;6;0;1,495;722;560;496;497;497;497;497;875;532;876;238,-93.7;-111.4;-88.8;-86.2;-87.6;-86.3;-93.8;-96.7;-84.7;-95.9;-84.2;-95,-19.8;-26.6;-15.4;-13.1;-11.7;-14.1;-12.7;-14.2;-14.2;-17.5;-11.6;-17.8,255;255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990;504990;504990,497;876;875;496;560;495;238;532;722,2;0;1;7;7;1;1;6;7,-,4;1;1;1;1;1;1;1;1,-87;-84.2;-84.7;-87.2;-89.8;-93.3;-95;-96.4;-111.4,-12.7;-11.6;-14.2;-13.3;-15.7;-19.5;-17.8;-17.8;-26.6,7.1;255;255;255;255;255;255;255;255,3.7,28,0,QPSK,-,100,0,0,0,0.00,0.00,0.02,0.02,10,1,Rank 2,20,408,18,63,-,63,11,22.2,25,25,256QAM,0,SMDL,2.7,0,6.8,0.00,0.00,0.03,0.83,Rank 2,5,300,88,-,4 x 4,HandOver,49175,Free,17,FORMAT_0,38,57,Success,49175,1,-,19,9,2,-,88,-,2,16,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,89CE79EC,436,18,30kHz,1249,-,5,1,-,-,New trans.,0,0,256QAM,231,1,49175,436,3,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,2577,
20260725 15:16:20.946,24.826058,102.851586,13.86,1951,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456485,6679580736,1630757,64,Normal,-,1,41,100,100,504990,-,876,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,1,7,-60,91,-73.3,-10.6,17.5,0,Not Barred,6,6312,-32.9,504990,876,-72;-75.8;-77.5;-90.1,-,17.5;14.1;13.5;5.6,30.4;25.8;28.2;15.7,-32.9;-56.3;-41.4;-40.5,1;7;7;1;1;1;6;0;1,495;722;560;496;497;875;532;876;238,-108.6;-100.9;-85.5;-91.6;-85.8;-91.8;-94.4;-73.3;-103,-23.6;-23;-12.4;-18.3;-12.8;-18.5;-14.5;-10.6;-23.9,255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990;504990;504990,876;497;560;496;875;532;495;722;238,0;1;7;1;1;6;1;7;1,-,1;1;1;1;1;1;1;1;1,-73.3;-86.1;-87.7;-91.1;-91.8;-93.1;-96.2;-100.9;-101.2,-10.6;-12.6;-14;-15.5;-18.5;-14.4;-18.2;-23;-21.6,17.5;255;255;255;255;255;255;255;255,2,28,0,QPSK,-,100,0,0,0,0.00,0.00,0.01,0.01,0,1,Rank 1,22,596,23,185,-,185,12,24.5,31,25,256QAM,0,SMSL,1.2,0,9.6,0.00,0.00,0.04,0.47,Rank 1,4,406,86,-,4 x 4,HandOver,57584,Free,17,FORMAT_0,753,127,Success,57584,1,-,7,-5,-7,-,86,-,3,20,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,10A04B1D,536,18,30kHz,544,-,4,1,-,-,New trans.,0,0,256QAM,11,1,57584,535,3,0,0,Pass,1,QPSK,2,16,1,0,15,30kHz,Re trans.,-,4253,
20260725 15:16:21.956,24.826023,102.851597,14.51,1951,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456485,6443552780,1573133,12,Normal,-,1,41,100,100,504990,-,876,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,1,7,-60,97,-78.1,-11,10.4,0,Not Barred,6,6312,-41.3,504990,876,-76.2;-85.2;-82.2;-96.6,-,6.3;3.5;5.7;-9.2,24;21.6;26.6;14.9,-41.3;-57.5;-45.5;-46.5,1;7;7;3;2;1;3;0;1,495;722;560;496;497;875;532;876;238,-103.5;-96.6;-92.5;-90.7;-87;-97.7;-92.8;-78.1;-90.6,-22.9;-18.7;-14.7;-13.7;-12;-19.8;-14.9;-11;-15.8,255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990;504990;504990,876;497;238;496;532;560;495;722;875,0;2;1;3;3;7;1;7;1,-,1;1;1;1;1;1;1;1;1,-78.1;-87.1;-91;-91.7;-92.6;-93.3;-95.9;-96.6;-97.7,-11;-13;-16.1;-14.8;-14.5;-15.7;-19.4;-18.7;-19.8,10.4;255;255;255;255;255;255;255;255,1.7,4,2,QPSK,-,100,0,0,0,0.00,0.00,0.01,0.01,3.8,1,Rank 1,20,144,9,69,-,69,12,22.7,31,25,256QAM,0,SMSL,0,0,21.6,0.01,0.00,0.07,0.72,Rank 1,4,388,80,-,4 x 4,HandOver,57584,Free,17,FORMAT_0,753,127,Success,57584,1,-,13,5,-7,-,80,-,1,8,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,10A04B1D,642,18,30kHz,469,-,4,1,-,-,New trans.,0,0,256QAM,15,1,57584,637,13,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,1179,
20260725 15:16:22.962,24.825986,102.851607,15.34,1951,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443552780,1573133,12,Normal,-,1,41,100,100,504990,-,497,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,-2,4,-60,106,-87.1,-12.8,0.4,1,Not Barred,6,6312,-48,504990,497,-85.9;-86.3;-92.4;-91,-,-5.7;0.7;1.5;-1.3,14.2;14.1;16.2;13.4,-49.1;-54.1;-48;-51,1;6;7;7;1;2;0;4;0,238;532;560;496;497;497;497;497;876,-91.3;-93.8;-89.1;-90.7;-87;-87.5;-90.5;-95.8;-98.3,-16.3;-14;-13.3;-14;-13.7;-11.5;-14.4;-13.9;-20.9,255;255;255;255;255;255;255;255;255,1;0;0;0;0;0,504990;504990;504990;504990;504990;504990,497;560;496;238;532;876,1;7;7;1;6;0,-,4;1;1;1;1;1,-87.1;-90.5;-91.8;-91.9;-94.8;-98.3,-12.8;-13.5;-14.9;-16.9;-16;-20.9,0.4;255;255;255;255;255,0.6,4,0,QPSK,-,100,0,0,0,0.00,0.00,0.04,0.04,0,1,Rank 2,17,480,12,69,-,69,12,25.7,31,25,256QAM,0,SMSL,0,0,0,0.00,0.00,0.02,0.35,Rank 1,5,292,122,-,4 x 4,HandOver,48398,Free,17,FORMAT_0,38,57,Success,48398,2,-,19,7,-1,-,122,-,1,11,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,60CB82BF,739,8,30kHz,1249,-,5,1,-,-,New trans.,0,0,256QAM,219,1,48398,738,3,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,3285,
