"TIME","LATITUDE","LONGITUDE","SPEED(M/s)","ALT(M)","ACCURACY(M)","IS_OUTDOOR","X_POS","Y_POS","EVENT","EVENT_ID","TASK_TYPE","APP_DOWN(Mbps)","APP_UP(Mbps)","PING_DELAY(ms)","ISDATASLOT","NETWORK_TYPE","MCC","MNC","OPERATOR","NR5G TAC","NR5G NCI","NR5G gNodeB ID","NR5G Cell ID","NR5G CP Type","NR5G Duplex Mode","NR5G Numerology","NR5G Band","NR5G BandWidth DL","NR5G Bandwidth UL","NR5G SSB ARFCN DL","NR5G SSB ARFCN UL","NR5G PCI","NR5G Center ARFCN DL","NR5G Center ARFCN UL","NR5G SubCarrierSpacing","NR5G Absolute Frequency PointA","NR5G Init BWP Downlink Location Width","NR5G Init BWP Uplink Location Width","NR5G SSB Periodicity","NR5G RRC State","NR5G Connectivity Mode","NR5G Frequency Offset","NR5G Timing Offset","NR5G ServingCellIndex","NR5G Q_LEX_MIN","NR5G Pathloss DL","NR5G SS RSRP","NR5G SS RSRQ","NR5G SS SINR","NR5G SSB Beam Index","NR5G CellBarred","NR5G SubCarrierOffset","NR5G Serving GSCN","NR5G Carrier RSSI","NR5G Handover Target Arfcn","NR5G Handover Target PCI","NR5G SS RSRP Ant List","NR5G SS RSRQ Ant List","NR5G SS SINR Ant List","NR5G TRS SINR Ant List","NR5G SS RSSI Ant List","NR5G SSB Beam Index List","NR5G SSB Beam PCI List","NR5G SSB Beam RSRP List","NR5G SSB Beam RSRQ List","NR5G SSB Beam SINR List","NR5G ServingType List","NR5G Cells ARFCN List","NR5G Cells PCI List","NR5G Cells SSB Index List","NR5G Cells Band List","NR5G Cells BeamNum List","NR5G Cells RSRP List","NR5G Cells RSRQ List","NR5G Cells SINR List","NR5G MCS Avg DL","NR5G MCS Max DL","NR5G MCS Most DL","NR5G Modulation DL","NR5G Trans.Mode","NR5G DL QPSK Ratio(%)/s","NR5G DL 16QAM Ratio(%)/s","NR5G DL 64QAM Ratio(%)/s","NR5G DL 256QAM Ratio(%)/s","NR5G PDCP Tput DL(Mbps)","NR5G RLC Tput DL(Mbps)","NR5G MAC Tput Dl(Mbps)","NR5G PHY Tput DL(Mbps)","NR5G BLER DL","NR5G Layers Num DL","NR5G Rank DL","NR5G RB Num DL/slot","NR5G Pdsch Num RB/s","NR5G Grant Num DL/s","NR5G Pdsch TB Size/slot","NR5G TB0 Avg Size DL/s","NR5G TB1 Avg Size DL/s","NR5G CQI","NR5G MCS Avg UL","NR5G MCS Max UL","NR5G MCS Most UL","NR5G Modulation UL","NR5G Bler UL","NR5G Tx Mode UL","NR5G UL QPSK Ratio(%)/s","NR5G UL 16QAM Ratio(%)/s","NR5G UL 64QAM Ratio(%)/s","NR5G PDCP Tput UL(Mbps)","NR5G RLC Tput UL(Mbps)","NR5G MAC Tput UL(Mbps)","NR5G PHY Tput UL(Mbps)","NR5G Rank UL","NR5G RB Num UL/slot","NR5G Pusch Num RB/s","NR5G Grant Num UL/s","NR5G Pusch TB Size/s","NR5G MIMO","NR5G Rach Reason","NR5G C-RNTI","NR5G RACH Contention","NR5G PRACH Config","NR5G RACH Preamble Format","NR5G RACH LogicalRoot Index","NR5G RACH RA-RNTI","NR5G RACH Access Result","NR5G RACH T-RNTI","NR5G TA","NR5G Access Delay","NR5G PUSCH TxPower(dBm)","NR5G PUCCH TxPower(dBm)","NR5G PRACH TxPower(dBm)","NR5G DCI Format 0_0 Num/s","NR5G DCI Format 0_1 Num/s","NR5G DCI Format 0_2 Num/s","NR5G DCI Format 1_0 Num/s","NR5G DCI Format 1_1 Num/s","NR5G DCI Format 1_2 Num/s","NR5G DCI Format 2_0 Num/s","NR5G DCI Format 2_1 Num/s","NR5G DCI Format 2_2 Num/s","NR5G DCI Format 2_3 Num/s","NR5G DCI Format 0_0 AggLevel","NR5G DCI Format 0_1 AggLevel","NR5G DCI Format 1_0 AggLevel","NR5G DCI Format 1_1 AggLevel","NR5G DCI Format 2_0 AggLevel","NR5G DCI Format 2_1 AggLevel","NR5G DCI Format 2_2 AggLevel","NR5G DCI Format 2_3 AggLevel","NR5G MM State","NR5G MM Sub State","NR5G AMF Region ID","NR5G AMF SET ID","NR5G AMF Pointer","NR5G TMSI","NR5G Pusch Frame","NR5G Pusch Slot","NR5G Pusch SCS","NR5G Pusch TB Size/slot","NR5G Pusch TBIndex","NR5G Pusch Num RB/slot","NR5G Pusch BWP Id","NR5G Pusch TxPower","NR5G Pusch Actual TxPower","NR5G Pusch TxType","NR5G Pusch Carrier ID","NR5G Pusch HARQ ID","NR5G Pusch Modulation","NR5G Pusch Start RB","NR5G Pusch TPC","NR5G Pusch RNTI","NR5G Pdsch Frame","NR5G Pdsch Slot","NR5G Pdsch TB Index","NR5G Pdsch RNTI Type","NR5G Pdsch CRC Status","NR5G Pdsch NDI","NR5G Pdsch Modulation","NR5G Pdsch MCS","NR5G Pdsch Num RB/slot","NR5G Pdsch Num Layers","NR5G Pdsch Carrier ID","NR5G Pdsch HARQ ID","NR5G Pdsch SCS","NR5G Pdsch TxType","NR5G Pdsch BWP ID","NR5G Pdsch TB Size/s"
20260725 15:31:35.576,24.831303,102.844219,24.91,1937,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6453981196,1575679,12,Normal,-,1,41,100,100,504990,-,475,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.8,2,2,-60,98,-81.8,-11.5,9.1,0,Not Barred,6,6312,-51.1,504990,475,-89.4;-89.5;-82.9;-95.6,-,9.3;4.7;255;255,12.5;12.1;255;255,-51.1;-54.4,7;2;0;5;1;4;1,8;476;475;475;475;475;944,-100.1;-83.5;-80.4;-85.6;-85.5;-88.5;-93.4,-17.3;-11.1;-10.7;-11.6;-12.3;-11.8;-14.5,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,475;476;8;944,0;2;7;1,-,4;1;1;1,-81.8;-85.4;-93.1;-93.4,-11.5;-12.6;-12.5;-14.5,9.1;255;255;255,0.2,1,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,19,96,2,69,-,69,10,19.8,31,17,64QAM,0,SMDL,0,0,63.6,0.00,0.00,0.04,0.17,Rank 2,4,176,38,-,2 x 2,HandOver,24962,Free,17,FORMAT_0,249,127,Success,24962,5,-,14,14,-1,-,38,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,10A34B1D,774,18,30kHz,608,-,4,1,-,-,New trans.,0,0,64QAM,135,1,24962,774,11,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,333,
20260725 15:31:36.588,24.831359,102.844196,23.76,1937,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6453981196,1575679,12,Normal,-,1,41,100,100,504990,-,475,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.8,3,2,-60,99,-82.1,-11.1,19.5,0,Not Barred,6,6312,-42.3,504990,475,-85.7;-88;-101.5;-82,-,11.5;5.2;9.1;6.1,13.9;13.3;7.8;10.8,-42.3;-68.9;-51.9;-55.3,7;2;0;7;5;1;1;3,8;476;475;475;475;475;944;665,-100.1;-90.9;-81.4;-81.8;-85;-85.6;-109.2;-103,-19.8;-12;-10.7;-11.2;-11.4;-11.6;-24.5;-17.3,255;255;255;255;255;255;255;255,1;0;0;0;0,504990;504990;504990;504990;504990,475;476;8;665;944,0;2;7;3;1,-,4;1;1;1;1,-82.1;-92.1;-93.1;-103;-109.2,-11.1;-14.2;-14.4;-17.3;-24.5,19.5;255;255;255;255,0.2,1,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 2,19,96,4,92,-,92,10,18.3,30,18,64QAM,0,SMDL,0,0,100,0.00,0.00,0.04,0.24,Rank 2,4,136,38,-,4 x 4,HandOver,24962,Free,17,FORMAT_0,249,127,Success,24962,5,-,15,16,-1,-,38,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,10A34B1D,860,18,30kHz,736,-,4,1,-,-,New trans.,0,0,64QAM,140,1,24962,855,14,0,0,Pass,0,QPSK,28,32,3,0,15,30kHz,New trans.,-,333,
20260725 15:31:37.599,24.831412,102.844170,22.93,1937,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6453981196,1575679,12,Normal,-,1,41,100,100,504990,-,475,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.8,3,2,-60,98,-81.9,-10.9,23.5,0,Not Barred,6,6312,-42.6,504990,475,-73.7;-82;-100.4;-93.8,-,12.3;7.2;255;255,13;14.7;255;255,-42.6;-51.6,6;1;0;7;5;1;1;4;4;6,8;476;475;475;475;475;944;665;614;664,-96.6;-94.5;-81;-81.8;-85.6;-87.5;-101.8;-104;-131.8;-108.6,-13.4;-18.4;-10.6;-11.1;-11.2;-12.1;-18.2;-20.7;-32.3;-19.4,255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990,475;476;8;944;665;664;614,0;1;6;1;4;6;4,-,4;1;1;1;1;1;1,-81.9;-93.3;-96.2;-101.8;-102.9;-108.6;-131.8,-10.9;-14.6;-13.9;-18.2;-16.3;-19.4;-32.3,23.5;255;255;255;255;255;255,8.4,28,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,33.3,1,Rank 1,21,148,7,69,-,69,11,20.1,31,20,64QAM,0,SMDL,0,0,55.9,0.00,0.00,0.01,0.17,Rank 2,4,136,45,-,2 x 2,HandOver,24962,Free,17,FORMAT_0,249,127,Success,24962,5,-,14,13,-1,-,45,-,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,10A34B1D,978,19,30kHz,824,-,4,1,-,-,New trans.,0,1,256QAM,228,1,24962,977,3,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,534,
20260725 15:31:38.610,24.831463,102.844150,20.56,1937,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6453981196,1575679,12,Normal,-,1,41,100,100,504990,-,475,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.8,3,2,-60,98,-83.9,-11.1,9.9,0,Not Barred,6,6312,-41.5,504990,475,-87.7;-93.3;-106.7;-92.5,-,9.9;6;255;255,13.1;7;255;255,-41.5;-54.4,6;2;0;7;1;4;1;3;6;2,8;476;475;475;475;475;944;665;664;511,-99.4;-88.4;-85.1;-83.8;-91;-92.2;-103;-101.1;-106.9;-132.5,-14;-11.5;-11;-10.9;-13.3;-11.8;-18.2;-16.6;-17.9;-32.2,255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990,475;476;8;665;944;664;511,0;2;6;3;1;6;2,-,4;1;1;1;1;1;1,-83.9;-89;-99.5;-101.1;-103;-106.4;-125.9,-11.1;-12;-14.5;-16.7;-18.2;-17.8;-28.9,9.9;255;255;255;255;255;255,8.4,28,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,21,148,7,69,-,69,11,23.9,31,21,256QAM,0,SMDL,0,0,0,0.00,0.00,0.04,0.19,Rank 2,4,60,45,-,2 x 2,HandOver,24962,Free,17,FORMAT_0,249,127,Success,24962,5,-,14,14,-1,-,45,-,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,10A34B1D,982,18,30kHz,768,-,4,1,-,-,New trans.,0,0,256QAM,228,1,24962,977,3,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,534,
20260725 15:31:39.618,24.831507,102.844133,17.86,1937,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6453981196,1575679,12,Normal,-,1,41,100,100,504990,-,475,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.8,2,2,-60,103,-83.4,-11,14.6,0,Not Barred,6,6312,-48.6,504990,475,-78.7;-91;-104.4;-90.1,-,7.5;6.9;6.9;10.3,12.1;9.1;255;255,-48.6;-51.9,6;2;0;7;4;5;1;3;4,8;476;475;475;475;475;944;665;664,-106.7;-86.3;-83.1;-83.2;-90.7;-91.1;-98.9;-101;-117,-18.6;-11.2;-10.9;-10.9;-11.5;-12.5;-16.8;-14.4;-26,255;255;255;255;255;255;255;255;255,1;0;0;0;0;0,504990;504990;504990;504990;504990;504990,475;476;944;665;664;8,0;2;1;3;4;6,-,4;1;1;1;1;1,-83.4;-87.2;-98.9;-101.8;-104.1;-104.7,-11;-12;-16.8;-15.5;-17.3;-19.9,14.6;255;255;255;255;255,1,2,2,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,16,32,2,69,-,69,11,22.4,31,21,256QAM,0,SMDL,0,0,17.5,0.00,0.00,0.02,0.09,Rank 2,4,228,25,-,2 x 2,HandOver,24962,Free,17,FORMAT_0,249,127,Success,24962,5,-,18,18,-1,-,25,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,10A34B1D,157,8,30kHz,848,-,4,1,-,-,New trans.,0,0,256QAM,119,1,24962,155,3,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,175,
20260725 15:31:40.630,24.831547,102.844115,16.49,1936,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6453981196,1575679,12,Normal,-,1,41,100,100,504990,-,475,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.8,2,2,-60,102,-85,-11.6,10,0,Not Barred,6,6312,-49.3,504990,475,-88.8;-86.1;-101;-96,-,3.3;5.7;7.4;3.9,6.7;8.8;255;255,-49.3;-54.6,7;2;0;7;1;2;1;3;5;4,8;476;475;475;475;475;944;665;664;614,-108.6;-85.6;-85.1;-84.6;-93.6;-97.8;-96.4;-98.6;-116.7;-100.1,-22.4;-11.6;-11.4;-11.4;-15.7;-18.5;-16.4;-13.3;-24.9;-16.9,255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990,475;476;8;944;665;614;664,0;2;7;1;3;4;5,-,4;1;1;1;1;1;1,-85;-86.6;-93.4;-96.4;-99.8;-100.1;-103.5,-11.6;-12.4;-14.7;-16.4;-15;-16.9;-18.5,10;255;255;255;255;255;255,7.7,30,0,QPSK,-,80,6.7,13.3,0,0.00,0.05,0.01,0.01,20,3,Rank 1,36,544,14,69,-,69,12,21.4,31,21,256QAM,0,SMDL,0,0,38,0.03,0.03,0.09,0.35,Rank 2,4,537,91,-,2 x 2,HandOver,24962,Free,17,FORMAT_0,249,127,Success,24962,5,-,17,17,-1,-,91,-,1,14,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,10A34B1D,259,18,30kHz,800,-,4,1,-,-,New trans.,0,0,256QAM,115,1,24962,257,3,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,16089,
20260725 15:31:41.642,24.831591,102.844109,16.99,1936,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6453981196,1575679,12,Normal,-,1,41,100,100,504990,-,475,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.8,2,2,-60,105,-87.5,-11.8,10.9,0,Not Barred,6,6312,-49.3,504990,475,-83.9;-90.2;-104.7;-93,-,9.3;10.1;255;255,10.5;8.5;255;255,-49.3;-57.4,7;2;0;7;1;5;1;3;6;4,8;476;475;475;475;475;944;665;664;614,-98.4;-89.5;-87.7;-87;-93.9;-95.1;-98.1;-100.5;-103.8;-100.5,-19.7;-11.6;-11.4;-12;-14.7;-13.5;-16.4;-14;-17.3;-15.4,255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990,475;476;8;944;614;665;664,0;2;7;1;4;3;6,-,4;1;1;1;1;1;1,-87.5;-91.1;-96.1;-98.1;-100.5;-100.8;-103.7,-11.8;-13.2;-16.3;-16.4;-15.4;-15.7;-16.7,10.9;255;255;255;255;255;255,1.2,7,0,QPSK,-,90,10,0,0,0.06,0.01,0.13,0.14,7.1,1,Rank 1,19,192,10,14,-,14,12,20.7,31,20,256QAM,0,SMDL,0,0,27.4,0.00,0.00,0.11,0.79,Rank 2,4,248,136,-,2 x 2,HandOver,24962,Free,17,FORMAT_0,249,127,Success,24962,5,-,19,18,-1,-,136,-,1,10,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,10A34B1D,354,18,30kHz,944,-,4,1,-,-,New trans.,0,0,256QAM,112,1,24962,313,10,0,4,Pass,0,QPSK,0,20,1,0,0,30kHz,Re trans.,-,2071,
20260725 15:31:42.656,24.831632,102.844116,17.35,1936,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6453981196,1575679,12,Normal,-,1,41,100,100,504990,-,475,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.8,2,2,-60,106,-88.5,-11.8,4.1,0,Not Barred,6,6312,-52.4,504990,475,-88.3;-96.2;-104.5;-93.1,-,7.7;6.8;255;255,10.8;10.4;255;255,-52.4;-56,7;2;0;7;4;5;1;3;6;4,8;476;475;475;475;475;944;665;664;614,-101.6;-90.4;-88.2;-88.6;-96.5;-96.5;-94.7;-100.8;-103.8;-107.9,-19;-11.5;-11.4;-12;-14;-14.2;-14.3;-15.2;-16.6;-21.6,255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990,475;476;944;8;665;664;614,0;2;1;7;3;6;4,-,4;1;1;1;1;1;1,-88.5;-92;-94.7;-98.5;-101.3;-101.6;-107.9,-11.8;-12.7;-14.3;-16.4;-16.8;-16.6;-21.6,4.1;255;255;255;255;255;255,0,0,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,16,100,5,69,-,69,12,21.9,31,21,256QAM,0,SMDL,0,0,3.2,0.00,0.00,0.03,0.36,Rank 2,4,124,41,-,2 x 2,HandOver,24962,Free,17,FORMAT_0,249,127,Success,24962,5,-,19,18,-1,-,41,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,10A34B1D,451,18,30kHz,848,-,4,1,-,-,New trans.,0,0,256QAM,156,1,24962,446,11,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,359,
20260725 15:31:43.668,24.831670,102.844143,18.76,1936,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6453981196,1575679,12,Normal,-,1,41,100,100,504990,-,475,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.8,2,2,-60,106,-88.6,-12.3,0.3,0,Not Barred,6,6312,-50.3,504990,475,-89.6;-101.3;-111.6;-95,-,9.2;7;255;255,10.6;10.5;255;255,-50.3;-59.4,7;2;0;7;5;4;1;3;4;4,8;476;475;475;475;475;944;665;664;614,-95.5;-86.1;-89.8;-87.4;-96.3;-97;-92.9;-102.9;-99.3;-108.4,-18.7;-11.4;-12;-12.4;-15;-15.1;-13.7;-16;-15;-22.4,255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990,475;476;944;8;664;665;614,0;2;1;7;4;3;4,-,4;1;1;1;1;1;1,-88.6;-87.7;-92.9;-95.2;-99.9;-102;-108.4,-12.3;-12.5;-13.7;-18.1;-15.6;-17;-22.4,0.3;255;255;255;255;255;255,3,8,2,QPSK,-,75,25,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,20,80,3,106,-,106,13,22.8,31,21,256QAM,0,SMDL,0,0,4.3,0.00,0.00,0.01,0.19,Rank 2,4,188,31,-,2 x 2,HandOver,24962,Free,17,FORMAT_0,249,127,Success,24962,5,-,19,21,-1,-,31,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,10A34B1D,556,19,30kHz,992,-,4,1,-,-,New trans.,0,1,256QAM,115,1,24962,556,0,0,0,Pass,0,QPSK,2,16,2,0,15,30kHz,Re trans.,-,1033,
20260725 15:31:44.678,24.831700,102.844181,19.08,1936,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6453981196,1575679,12,Normal,-,1,41,100,100,504990,-,475,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.8,3,2,-60,106,-88,-12.2,7.8,0,Not Barred,6,6312,-51,504990,475,-97.5;-92.5;-109.7;-96.3,-,11.1;6.9;3.3;12,12.5;5.3;4.3;10.2,-51;-58.8,7;2;0;7;2;5;1;4;5;4;2,8;476;475;475;475;475;944;665;664;614;511,-98.2;-84.6;-89.8;-86.8;-93.9;-97.9;-93.2;-101.5;-97;-110.7;-129.6,-19.9;-11.1;-11.8;-12.4;-15.5;-15.1;-12.4;-16.9;-16.4;-23.7;-32.2,255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990;504990,475;476;8;944;664;665;614;511,0;2;7;1;5;4;4;2,-,4;1;1;1;1;1;1;1,-88;-86.1;-92.1;-93.2;-97.2;-101.7;-110.7;-129.6,-12.2;-11.8;-15.3;-12.4;-16.2;-17;-23.7;-32.2,7.8;255;255;255;255;255;255;255,3,8,2,QPSK,-,75,25,0,0,0.00,0.00,0.01,0.01,28.6,2,Rank 2,20,80,6,92,-,92,11,23.4,31,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.01,0.31,Rank 2,5,265,81,-,4 x 4,HandOver,24962,Free,17,FORMAT_0,249,127,Success,24962,5,-,19,18,-1,-,81,-,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,10A34B1D,664,18,30kHz,1249,-,5,1,-,-,-,0,0,256QAM,115,1,24962,658,14,0,0,Pass,0,QPSK,28,32,3,0,15,30kHz,New trans.,-,1033,
20260725 15:31:45.683,24.831727,102.844222,18.32,1937,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6453981196,1575679,12,Normal,-,1,41,100,100,504990,-,475,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.8,2,2,-60,107,-90.4,-12.6,7.4,0,Not Barred,6,6312,-54.4,504990,475,-91.1;-97.8;-106.5;-92.4,-,8.3;4.6;255;255,13.7;4.6;255;255,-54.4;-62.6,7;2;0;5;7;4;1;3;5;4;3,8;476;475;475;475;475;944;665;664;614;511,-91.6;-88.5;-90.9;-96.7;-90.1;-100.7;-90.9;-98.9;-101.5;-103;-121,-14.5;-11.4;-11.8;-14.9;-12.8;-16.8;-11.8;-13.8;-14.3;-19.5;-27.5,255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990;504990,475;476;944;8;664;665;614;511,0;2;1;7;5;3;4;3,-,4;1;1;1;1;1;1;1,-90.4;-89.9;-90.9;-91.6;-98.3;-99.7;-103;-121,-12.6;-12.8;-11.8;-14.5;-13.6;-15.5;-19.5;-27.5,7.4;255;255;255;255;255;255;255,7.4,28,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,28.6,1,Rank 1,20,164,6,69,-,69,11,24.6,31,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.03,0.45,Rank 2,5,215,81,-,4 x 4,HandOver,24962,Free,17,FORMAT_0,249,127,Success,24962,5,-,19,21,-1,-,81,-,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,10A34B1D,726,18,30kHz,1057,-,5,1,-,-,New trans.,0,0,256QAM,176,1,24962,721,3,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,603,
20260725 15:31:46.693,24.831755,102.844262,18.22,1937,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6453981196,1575679,12,Normal,-,1,41,100,100,504990,-,475,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.8,4,2,-60,106,-87.4,-11.8,4.3,0,Not Barred,6,6312,-49.9,504990,475,-86.6;-97.8;-110.9;-96.6,-,1.4;7.8;255;255,8.7;2.9;255;255,-49.9;-58.8,7;2;0;7;2;4;1;3;5;4,8;476;475;475;475;475;944;665;664;614,-89.8;-86.5;-89.2;-85.7;-94.8;-97.2;-94.7;-98.2;-100.5;-105.7,-15;-11.5;-11.9;-11.7;-16.8;-14.2;-14.1;-13.2;-17;-21,255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990,475;476;8;944;664;665;614,0;2;7;1;5;3;4,-,4;1;1;1;1;1;1,-87.4;-87.9;-90.1;-94.7;-99.5;-99.6;-105.7,-11.8;-12.1;-14.5;-14.1;-16.1;-14.9;-21,4.3;255;255;255;255;255;255,7.4,28,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,20,164,5,106,-,106,11,24.2,31,24,256QAM,0,SMDL,0,0,9.5,0.00,0.00,0.02,0.38,Rank 2,5,105,57,-,2 x 2,HandOver,24962,Free,17,FORMAT_0,249,127,Success,24962,5,-,19,21,-1,-,57,-,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,10A34B1D,843,18,30kHz,1057,-,5,1,-,-,New trans.,0,0,256QAM,176,1,24962,838,11,0,0,Pass,1,QPSK,2,16,2,0,15,30kHz,Re trans.,-,603,
20260725 15:31:47.707,24.831784,102.844305,19.12,1937,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6453981196,1575679,12,Normal,-,1,41,100,100,504990,-,475,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.8,2,2,-60,107,-88,-12.4,4.1,0,Not Barred,6,6312,-49.4,504990,475,-86;-92.8;-97.8;-109.8,-,0.6;3.2;9.6;0.7,11.6;4.9;255;255,-49.4;-56.8,7;2;0;7;2;4;1;3;5;4;2,8;476;475;475;475;475;944;665;664;614;511,-91.7;-89.6;-89.1;-87.5;-102.3;-95.8;-97.9;-99.6;-100.8;-106.5;-98.5,-16.3;-11.9;-12.2;-12.6;-20.7;-14.4;-15.7;-14.7;-16;-21.4;-17.3,255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990;504990,475;476;8;944;511;665;664;614,0;2;7;1;2;3;5;4,-,4;1;1;1;1;1;1;1,-88;-90.7;-92.4;-97.9;-98.6;-100.4;-101.5;-106.5,-12.4;-12.8;-14.6;-15.7;-17;-16.1;-16.9;-21.4,4.1;255;255;255;255;255;255;255,1,2,2,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,16,64,3,69,-,69,11,23.1,31,21,256QAM,0,SMDL,0,0,0,0.00,0.00,0.06,0.18,Rank 2,5,165,43,-,2 x 2,HandOver,24962,Free,17,FORMAT_0,249,127,Success,24962,5,-,19,17,-1,-,43,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,10A34B1D,935,8,30kHz,992,-,5,1,-,-,New trans.,0,0,256QAM,159,1,24962,930,3,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,350,
