"TIME","LATITUDE","LONGITUDE","SPEED(M/s)","ALT(M)","ACCURACY(M)","IS_OUTDOOR","X_POS","Y_POS","EVENT","EVENT_ID","TASK_TYPE","APP_DOWN(Mbps)","APP_UP(Mbps)","PING_DELAY(ms)","ISDATASLOT","NETWORK_TYPE","MCC","MNC","OPERATOR","NR5G TAC","NR5G NCI","NR5G gNodeB ID","NR5G Cell ID","NR5G CP Type","NR5G Duplex Mode","NR5G Numerology","NR5G Band","NR5G BandWidth DL","NR5G Bandwidth UL","NR5G SSB ARFCN DL","NR5G SSB ARFCN UL","NR5G PCI","NR5G Center ARFCN DL","NR5G Center ARFCN UL","NR5G SubCarrierSpacing","NR5G Absolute Frequency PointA","NR5G Init BWP Downlink Location Width","NR5G Init BWP Uplink Location Width","NR5G SSB Periodicity","NR5G RRC State","NR5G Connectivity Mode","NR5G Frequency Offset","NR5G Timing Offset","NR5G ServingCellIndex","NR5G Q_LEX_MIN","NR5G Pathloss DL","NR5G SS RSRP","NR5G SS RSRQ","NR5G SS SINR","NR5G SSB Beam Index","NR5G CellBarred","NR5G SubCarrierOffset","NR5G Serving GSCN","NR5G Carrier RSSI","NR5G Handover Target Arfcn","NR5G Handover Target PCI","NR5G SS RSRP Ant List","NR5G SS RSRQ Ant List","NR5G SS SINR Ant List","NR5G TRS SINR Ant List","NR5G SS RSSI Ant List","NR5G SSB Beam Index List","NR5G SSB Beam PCI List","NR5G SSB Beam RSRP List","NR5G SSB Beam RSRQ List","NR5G SSB Beam SINR List","NR5G ServingType List","NR5G Cells ARFCN List","NR5G Cells PCI List","NR5G Cells SSB Index List","NR5G Cells Band List","NR5G Cells BeamNum List","NR5G Cells RSRP List","NR5G Cells RSRQ List","NR5G Cells SINR List","NR5G MCS Avg DL","NR5G MCS Max DL","NR5G MCS Most DL","NR5G Modulation DL","NR5G Trans.Mode","NR5G DL QPSK Ratio(%)/s","NR5G DL 16QAM Ratio(%)/s","NR5G DL 64QAM Ratio(%)/s","NR5G DL 256QAM Ratio(%)/s","NR5G PDCP Tput DL(Mbps)","NR5G RLC Tput DL(Mbps)","NR5G MAC Tput Dl(Mbps)","NR5G PHY Tput DL(Mbps)","NR5G BLER DL","NR5G Layers Num DL","NR5G Rank DL","NR5G RB Num DL/slot","NR5G Pdsch Num RB/s","NR5G Grant Num DL/s","NR5G Pdsch TB Size/slot","NR5G TB0 Avg Size DL/s","NR5G TB1 Avg Size DL/s","NR5G CQI","NR5G MCS Avg UL","NR5G MCS Max UL","NR5G MCS Most UL","NR5G Modulation UL","NR5G Bler UL","NR5G Tx Mode UL","NR5G UL QPSK Ratio(%)/s","NR5G UL 16QAM Ratio(%)/s","NR5G UL 64QAM Ratio(%)/s","NR5G PDCP Tput UL(Mbps)","NR5G RLC Tput UL(Mbps)","NR5G MAC Tput UL(Mbps)","NR5G PHY Tput UL(Mbps)","NR5G Rank UL","NR5G RB Num UL/slot","NR5G Pusch Num RB/s","NR5G Grant Num UL/s","NR5G Pusch TB Size/s","NR5G MIMO","NR5G Rach Reason","NR5G C-RNTI","NR5G RACH Contention","NR5G PRACH Config","NR5G RACH Preamble Format","NR5G RACH LogicalRoot Index","NR5G RACH RA-RNTI","NR5G RACH Access Result","NR5G RACH T-RNTI","NR5G TA","NR5G Access Delay","NR5G PUSCH TxPower(dBm)","NR5G PUCCH TxPower(dBm)","NR5G PRACH TxPower(dBm)","NR5G DCI Format 0_0 Num/s","NR5G DCI Format 0_1 Num/s","NR5G DCI Format 0_2 Num/s","NR5G DCI Format 1_0 Num/s","NR5G DCI Format 1_1 Num/s","NR5G DCI Format 1_2 Num/s","NR5G DCI Format 2_0 Num/s","NR5G DCI Format 2_1 Num/s","NR5G DCI Format 2_2 Num/s","NR5G DCI Format 2_3 Num/s","NR5G DCI Format 0_0 AggLevel","NR5G DCI Format 0_1 AggLevel","NR5G DCI Format 1_0 AggLevel","NR5G DCI Format 1_1 AggLevel","NR5G DCI Format 2_0 AggLevel","NR5G DCI Format 2_1 AggLevel","NR5G DCI Format 2_2 AggLevel","NR5G DCI Format 2_3 AggLevel","NR5G MM State","NR5G MM Sub State","NR5G AMF Region ID","NR5G AMF SET ID","NR5G AMF Pointer","NR5G TMSI","NR5G Pusch Frame","NR5G Pusch Slot","NR5G Pusch SCS","NR5G Pusch TB Size/slot","NR5G Pusch TBIndex","NR5G Pusch Num RB/slot","NR5G Pusch BWP Id","NR5G Pusch TxPower","NR5G Pusch Actual TxPower","NR5G Pusch TxType","NR5G Pusch Carrier ID","NR5G Pusch HARQ ID","NR5G Pusch Modulation","NR5G Pusch Start RB","NR5G Pusch TPC","NR5G Pusch RNTI","NR5G Pdsch Frame","NR5G Pdsch Slot","NR5G Pdsch TB Index","NR5G Pdsch RNTI Type","NR5G Pdsch CRC Status","NR5G Pdsch NDI","NR5G Pdsch Modulation","NR5G Pdsch MCS","NR5G Pdsch Num RB/slot","NR5G Pdsch Num Layers","NR5G Pdsch Carrier ID","NR5G Pdsch HARQ ID","NR5G Pdsch SCS","NR5G Pdsch TxType","NR5G Pdsch BWP ID","NR5G Pdsch TB Size/s"
20260725 14:19:20.443,24.824200,102.848446,4.79,1939,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456776,6443499552,1573120,32,Normal,-,1,41,60,60,528990,-,499,528960,528960,30kHz,523128,31624,-,ms20,Connected,SA,-0.6,-13,2,-60,117,-94.7,-11.5,12,3,Not Barred,10,6612,-56.9,528990,499,-99.3;-91.9;-124.5;-98.2,-,-0.1;7.8;255;255,10.3;11.8;255;255,-64;-56.9,1;1;3;4;2;5;6;4;7;2;6,153;582;499;499;499;499;209;500;208;207;583,-112.8;-111;-94.5;-95.6;-105.5;-103.7;-100.8;-102.1;-114.2;-112.2;-140.2,-17.3;-15.4;-11.3;-11.8;-14.4;-12.1;-11.3;-17.6;-16.4;-19.6;-35.3,255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0,528990;528990;528990;528990;528990;528990;528990;528990,499;209;500;582;207;153;208;583,3;6;4;1;2;1;7;6,-,4;1;1;1;1;1;1;1,-94.7;-101.3;-102.1;-111;-112.1;-112.8;-114.2;-140.1,-11.5;-12.6;-17.6;-15.4;-19.6;-17.3;-16.4;-35.4,12;255;255;255;255;255;255;255,1.6,5,1,QPSK,-,92.3,7.7,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,16,208,11,225,-,225,10,8.7,10,10,16QAM,0,SMDL,0,100,0,0.00,0.00,0.01,0.00,Rank 2,4,0,57,-,2 x 2,HandOver,56176,Free,17,FORMAT_0,170,127,Success,56176,10,-,16,11,10,4,57,-,5,11,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,E777F060,175,8,30kHz,372,-,4,1,-,-,New trans.,0,0,16QAM,53,1,56176,170,3,0,0,Pass,1,QPSK,1,16,2,0,15,30kHz,Re trans.,-,3951,
20260725 14:19:21.449,24.824208,102.848442,2.05,1939,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456776,6443499552,1573120,32,Normal,-,1,41,60,60,528990,-,499,528960,528960,30kHz,523128,31624,-,ms20,Connected,SA,-0.6,-13,2,-60,117,-94.7,-11.2,7.8,3,Not Barred,10,6612,-62.1,528990,499,-110.4;-98.7;-120.7;-96.5,-,1.8;7.3;255;255,9.1;13.1;255;255,-71.3;-62.1,1;1;3;4;5;2;6;4;7;2;4,153;582;499;499;499;499;209;500;208;207;583,-106.8;-140.9;-95.1;-95;-102.2;-104.5;-102;-107.7;-117.9;-111.7;-129.3,-15;-34.4;-11.3;-11.1;-12.4;-15.6;-11.6;-17.8;-19.3;-18.1;-29.7,255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0,528990;528990;528990;528990;528990;528990;528990;528990,499;209;153;500;207;583;208;582,3;6;1;4;2;4;7;1,-,4;1;1;1;1;1;1;1,-94.7;-103;-106.8;-107.7;-111.5;-114.3;-117.9;-140.9,-11.2;-13.6;-15;-17.8;-18.1;-22.2;-19.3;-34.4,7.8;255;255;255;255;255;255;255,1.6,5,1,QPSK,-,92.3,7.7,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,16,208,2,26,-,26,11,8.7,10,10,16QAM,0,SMDL,0,100,0,0.00,0.00,0.01,0.00,Rank 2,4,0,11,-,2 x 2,HandOver,56176,Free,17,FORMAT_0,170,127,Success,56176,10,-,16,12,10,4,11,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,E777F060,175,8,30kHz,372,-,4,1,-,-,New trans.,0,0,16QAM,53,1,56176,513,13,0,4,Pass,0,QPSK,0,8,1,0,0,30kHz,Re trans.,-,3951,
20260725 14:19:22.458,24.824210,102.848440,1.04,1939,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456776,6443499552,1573120,32,Normal,-,1,41,60,60,528990,-,499,528960,528960,30kHz,523128,31624,-,ms20,Connected,SA,-0.6,-14,2,-60,115,-95,-11.1,11.1,3,Not Barred,10,6612,-60.3,528990,499,-94.5;-102.2;-108.2;-104.4,-,10.9;2.1;255;255,11.8;8.8;255;255,-60.3;-64.9,1;1;3;4;5;2;6;4;7;2;6,153;582;499;499;499;499;209;500;208;207;583,-104.6;-109.3;-94;-95.8;-101.1;-103.5;-101.8;-110.5;-109;-109.2;-114.5,-14.1;-18;-10.9;-11.2;-11.9;-14.3;-11.9;-20.3;-14.4;-19.8;-22.4,255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0,528990;528990;528990;528990;528990;528990;528990;528990,499;209;153;208;207;582;500;583,3;6;1;7;2;1;4;6,-,4;1;1;1;1;1;1;1,-95;-103;-106.4;-109;-109.1;-109.3;-110.5;-114.4,-11.1;-14;-15.7;-14.4;-19.7;-18;-20.3;-22.3,11.1;255;255;255;255;255;255;255,1.6,5,1,QPSK,-,92.3,7.7,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,16,208,2,209,-,209,11,6.5,7,7,16QAM,0,SMDL,0,100,0,0.00,0.00,0.01,0.00,Rank 2,4,44,11,-,2 x 2,HandOver,56176,Free,17,FORMAT_0,170,127,Success,56176,10,-,16,12,10,4,11,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,E777F060,593,8,30kHz,277,-,4,1,-,-,New trans.,0,0,16QAM,77,1,56176,588,3,0,0,Pass,0,QPSK,1,16,2,0,15,30kHz,Re trans.,-,3951,
20260725 14:19:23.472,24.824211,102.848439,0.79,1939,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456776,6443499552,1573120,32,Normal,-,1,41,60,60,528990,-,499,528960,528960,30kHz,523128,31624,-,ms20,Connected,SA,-0.6,-12,2,-60,115,-94.9,-11.2,10.4,3,Not Barred,10,6612,-59.8,528990,499,-93.5;-103.4;-105.2;-103.1,-,10.3;0.8;255;255,11.4;8.2;255;255,-59.8;-66,1;1;3;4;5;2;6;4;7;2;6,153;582;499;499;499;499;209;500;208;207;583,-103.5;-110.5;-93.9;-96.1;-100.5;-104;-102.2;-115.8;-108.8;-109.3;-115.6,-13.6;-19;-10.8;-11.6;-11.9;-14.6;-11.9;-24.7;-14.8;-20.1;-22.3,255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0,528990;528990;528990;528990;528990;528990;528990;528990,499;209;153;208;207;582;583;500,3;6;1;7;2;1;6;4,-,4;1;1;1;1;1;1;1,-94.9;-103.5;-104.9;-108.8;-109.3;-110.5;-115.6;-115.8,-11.2;-14.2;-14.8;-14.8;-20.1;-19;-22.3;-24.7,10.4;255;255;255;255;255;255;255,1.6,5,1,QPSK,-,92.3,7.7,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,16,208,2,209,-,209,10,6.5,7,7,16QAM,0,SMDL,0,100,0,0.00,0.00,0.01,0.02,Rank 2,4,0,11,-,2 x 2,HandOver,56176,Free,17,FORMAT_0,170,127,Success,56176,10,-,16,11,10,4,11,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,E777F060,593,8,30kHz,277,-,4,1,-,-,New trans.,0,0,16QAM,77,1,56176,588,3,0,0,Pass,0,QPSK,1,16,2,0,15,30kHz,Re trans.,-,3951,
20260725 14:19:24.488,24.824210,102.848439,0.00,1939,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456776,6443499552,1573120,32,Normal,-,1,41,60,60,528990,-,499,528960,528960,30kHz,523128,31624,-,ms20,Connected,SA,-0.6,-12,2,-60,114,-95.1,-11,10.5,3,Not Barred,10,6612,-60.4,528990,499,-93.8;-106;-109.4;-102.9,-,11;1.2;255;255,10.5;8.6;255;255,-60.4;-66.1,1;1;3;4;5;2;6;4;7;2;6,153;582;499;499;499;499;209;500;208;207;583,-103.2;-107.9;-94;-96.4;-101.7;-103.5;-100.9;-114.1;-108.3;-107.5;-112,-13.4;-15.8;-10.6;-11.3;-12.2;-14.8;-11.4;-24.2;-14.5;-18.3;-21.9,255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0,528990;528990;528990;528990;528990;528990;528990;528990,499;209;153;207;582;208;583;500,3;6;1;2;1;7;6;4,-,4;1;1;1;1;1;1;1,-95.1;-102.8;-105.3;-107.5;-107.9;-108.3;-112;-114.1,-11;-13.6;-15;-18.3;-15.8;-14.5;-21.9;-24.2,10.5;255;255;255;255;255;255;255,0.8,2,0,QPSK,-,100,0,0,0,0.00,0.00,0.01,0.01,0,2,Rank 1,12,48,3,357,-,357,12,17.4,18,18,64QAM,0,SMDL,0,0,100,0.00,0.00,0.00,0.00,Rank 2,4,44,11,-,2 x 2,HandOver,56176,Free,17,FORMAT_0,170,127,Success,56176,10,-,15,12,10,4,11,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,E777F060,793,18,30kHz,752,-,4,1,-,-,New trans.,0,0,64QAM,53,1,56176,788,13,0,0,Pass,0,QPSK,2,16,2,0,15,30kHz,Re trans.,-,618,
20260725 14:19:25.503,24.824208,102.848439,0.00,1939,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456776,6443499552,1573120,32,Normal,-,1,41,60,60,528990,-,499,528960,528960,30kHz,523128,31624,-,ms20,Connected,SA,-0.6,-14,2,-60,114,-95.5,-11.2,10.4,3,Not Barred,10,6612,-55.6,528990,499,-91.9;-101.8;-100.4;-95.8,-,12.2;2.9;255;255,14.5;8.1;255;255,-55.6;-63.1,1;1;3;4;5;0;6;4;7;2;6,153;582;499;499;499;499;209;500;208;207;583,-107.1;-111.9;-94.9;-96;-102.1;-107.1;-97.7;-106.8;-113.9;-110.9;-124.3,-14.8;-19.6;-10.9;-11.3;-11.8;-13.3;-10.9;-18.7;-19;-18.8;-27.2,255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0,528990;528990;528990;528990;528990;528990;528990;528990,499;209;500;153;207;582;208;583,3;6;4;1;2;1;7;6,-,4;1;1;1;1;1;1;1,-95.5;-98.1;-106.8;-107.7;-110.9;-111.9;-113.9;-124.3,-11.2;-11.6;-18.7;-15.4;-18.8;-19.6;-19;-27.2,10.4;255;255;255;255;255;255;255,0.8,2,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,12,48,3,225,-,225,12,16.9,17,17,64QAM,0,SMDL,0,0,100,0.00,0.00,0.00,0.06,Rank 2,4,48,11,-,2 x 2,HandOver,56176,Free,17,FORMAT_0,170,127,Success,56176,10,-,15,9,10,4,11,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,E777F060,877,18,30kHz,704,-,4,1,-,-,New trans.,0,0,64QAM,53,1,56176,872,11,0,0,Pass,1,QPSK,1,16,2,0,15,30kHz,Re trans.,-,618,
20260725 14:19:26.519,24.824208,102.848439,0.00,1939,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456776,6443499552,1573120,32,Normal,-,1,41,60,60,528990,-,499,528960,528960,30kHz,523128,31624,-,ms20,Connected,SA,-0.6,-12,2,-60,116,-95.2,-11.2,11.1,3,Not Barred,10,6612,-59.8,528990,499,-93.1;-100.7;-103.3;-96.1,-,11.3;-1.5;255;255,10.6;9.1;255;255,-59.8;-65.5,1;1;3;4;5;2;3;4;7;2;6,153;582;499;499;499;499;209;500;208;207;583,-106.5;-108.7;-94.2;-96.2;-103.8;-105.2;-99.6;-109;-112.3;-113.6;-111.1,-14.9;-16.8;-11;-11.3;-12.5;-14.9;-15.4;-21.1;-18.4;-20.4;-19.8,255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0,528990;528990;528990;528990;528990;528990;528990;528990,499;209;153;582;500;583;208;207,3;3;1;1;4;6;7;2,-,4;1;1;1;1;1;1;1,-95.2;-100.4;-106.6;-108.7;-109;-111.1;-112.3;-113.6,-11.2;-13.2;-15;-16.8;-21.1;-19.8;-18.4;-20.4,11.1;255;255;255;255;255;255;255,1.3,2,1,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,16,48,2,209,-,209,12,12,16,12,64QAM,0,SMDL,0,28.6,71.4,0.00,0.00,0.00,0.06,Rank 2,4,56,24,-,4 x 4,HandOver,56176,Free,17,FORMAT_0,170,127,Success,56176,10,-,16,10,10,4,24,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,E777F060,1015,18,30kHz,656,-,4,1,-,-,New trans.,0,0,64QAM,85,0,56176,972,3,0,0,Pass,0,QPSK,1,16,2,0,15,30kHz,Re trans.,-,791,
20260725 14:19:27.528,24.824206,102.848439,1.22,1939,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443499552,1573120,32,Normal,-,1,41,100,100,504990,-,494,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,-11,1,-58,119,-98.7,-12.8,-0,0,Not Barred,6,6312,-59,504990,494,-107.3;-98.6;-102.4;-99.1,-,0.9;-4.1;-1.3;2.6,15.9;12.5;11.6;12.5,-64.1;-61.9;-64.4;-59,7;0;3;1;4;1;7;2,721;494;494;494;722;252;493;31,-95.4;-98;-104.7;-115.1;-106.8;-106.5;-99.2;-104.3,-11.8;-12.8;-14.1;-22.5;-15.9;-18.8;-14.2;-14.5,255;255;255;255;255;255;255;255,1;0;0;0;0;0,504990;504990;504990;504990;504990;504990,494;721;493;31;252;722,0;7;7;2;1;4,-,3;1;1;1;1;1,-98.7;-98.1;-99.2;-104.3;-106.5;-106.8,-12.8;-12.4;-14.2;-14.5;-18.8;-15.9,-0;255;255;255;255;255,1.3,2,1,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 2,16,48,1,69,-,69,11,16.1,30,30,64QAM,0,SMDL,6.1,12.1,81.8,0.00,0.00,0.01,0.05,Rank 2,5,115,14,-,4 x 4,HandOver,33396,Free,17,FORMAT_0,411,127,Success,33396,10,-,22,16,12,4,14,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,F6879449,140,19,30kHz,864,-,5,1,-,-,New trans.,0,0,64QAM,143,1,33396,138,11,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,791,
20260725 14:19:28.541,24.824202,102.848440,2.02,1939,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443499552,1573120,32,Normal,-,1,41,100,100,504990,-,494,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,-11,1,-58,116,-100.1,-12.2,1,0,Not Barred,6,6312,-58.4,504990,494,-100.7;-104.3;-101.1;-99.5,-,1;-0.8;-0.6;-4.2,16.3;12.8;13.2;13.2,-60.3;-63;-63;-58.4,7;0;3;1;4;1;7;2,721;494;494;494;722;252;493;31,-98.3;-99.2;-103.8;-108;-111;-109.2;-100.1;-106.7,-11.6;-12.5;-12.6;-17.5;-16.3;-19;-13.3;-14.9,255;255;255;255;255;255;255;255,1;0;0;0;0;0,504990;504990;504990;504990;504990;504990,494;493;721;31;252;722,0;7;7;2;1;4,-,3;1;1;1;1;1,-100.1;-100.1;-100.7;-106.7;-109.2;-111,-12.2;-13.3;-12.8;-14.9;-19;-16.3,1;255;255;255;255;255,0.9,4,0,QPSK,-,100,0,0,0,0.00,0.00,0.02,0.02,5.6,1,Rank 2,19,424,20,63,-,63,11,18.4,31,18,64QAM,0,SMDL,2.8,0,83.3,0.00,0.00,0.01,0.08,Rank 2,5,178,61,-,4 x 4,HandOver,33396,Free,17,FORMAT_0,411,127,Success,33396,10,-,22,13,12,2,59,-,3,17,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,F6879449,201,8,30kHz,912,-,5,1,-,-,New trans.,0,0,64QAM,99,1,33396,196,3,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,3054,
20260725 14:19:29.554,24.824199,102.848442,0.00,1939,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443499552,1573120,32,Normal,-,1,41,100,100,504990,-,494,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,-11,1,-58,116,-97.3,-12.1,7.4,0,Not Barred,6,6312,-60,504990,494,-96;-106.2;-97.9;-95.7,-,7.4;0.3;3.5;0.2,16.3;12.4;11.1;13.2,-60;-62.6;-67.4;-61.8,7;0;1;2;3;4;1;7;2;1,721;494;494;494;494;722;252;493;31;720,-101.6;-95.7;-102.1;-109.4;-108.6;-106.4;-107.6;-100.4;-111.7;-113.4,-14.6;-11.3;-14.1;-17.5;-14.4;-14.2;-16.6;-12.6;-16.6;-19.3,255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990,494;493;721;722;252;31;720,0;7;7;4;1;2;1,-,4;1;1;1;1;1;1,-97.3;-100.4;-102.7;-106.4;-107.6;-112;-113.4,-12.1;-12.6;-14.5;-14.2;-16.6;-16.8;-19.3,7.4;255;255;255;255;255;255,0,0,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 2,17,52,4,57,-,57,10,17.2,19,17,64QAM,0,SMDL,0,0,100,0.00,0.00,0.02,0.23,Rank 2,5,130,13,-,4 x 4,HandOver,33396,Free,17,FORMAT_0,411,127,Success,33396,10,-,22,15,12,2,13,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,F6879449,313,18,30kHz,816,-,5,1,-,-,New trans.,0,0,64QAM,203,1,33396,308,10,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,140,
20260725 14:19:30.566,24.824199,102.848443,0.54,1939,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443499532,1573120,12,Normal,-,1,41,100,100,504990,-,494,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,-11,1,-58,116,-99,-13.4,6.6,0,Not Barred,6,6312,-55.8,504990,494,-99.6;-108.4;-107.8;-92,-,1.3;-1.9;-0.2;-2,14.3;11.4;10.8;14.8,-61.9;-64.3;-67.4;-55.8,7;0;1;3;5;4;1;7;6,721;494;494;494;494;722;252;493;31,-98.4;-97.6;-101.1;-107.5;-126.6;-109.9;-105.4;-104.4;-122,-11.7;-12.6;-14.1;-14.9;-28.8;-18;-18.2;-16.3;-24.5,255;255;255;255;255;255;255;255;255,1;0;0;0;0;0,504990;504990;504990;504990;504990;504990,494;721;252;493;722;31,0;7;1;7;4;6,-,4;1;1;1;1;1,-99;-99.5;-105.4;-105.6;-109.9;-111.4,-13.4;-12;-18.2;-16.6;-18;-18.3,6.6;255;255;255;255;255,0,0,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 2,16,48,3,69,-,69,10,17.2,19,17,64QAM,0,SMDL,0,0,100,0.00,0.00,0.00,0.15,Rank 2,5,130,34,-,4 x 4,HandOver,33396,Free,17,FORMAT_0,411,127,Success,33396,10,-,22,19,12,2,34,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,F6879449,424,9,30kHz,864,-,5,1,-,-,New trans.,0,0,64QAM,99,1,33396,419,3,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,195,
20260725 14:19:31.577,24.824199,102.848440,2.52,1939,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443499532,1573120,12,Normal,-,1,41,100,100,504990,-,494,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,-9,1,-58,112,-94.7,-11.6,6.1,0,Not Barred,6,6312,-58.5,504990,494,-95.2;-93.6;-103.5;-101.3,-,2.4;6.1;0.8;-1.4,17.5;17.5;13.6;12.7,-59.9;-60;-62.9;-58.5,7;0;1;3;2;4;1;7;2,721;494;494;494;494;722;252;493;31,-97.1;-94.6;-101.1;-103.8;-108.4;-105.2;-106.3;-101.1;-107.6,-12.1;-11.6;-13.5;-13.3;-16.5;-14.4;-18.7;-14.4;-17,255;255;255;255;255;255;255;255;255,1;0;0;0;0;0,504990;504990;504990;504990;504990;504990,494;721;493;722;252;31,0;7;7;4;1;2,-,4;1;1;1;1;1,-94.7;-98.7;-101.1;-106.1;-106.3;-107.6,-11.6;-12.8;-14.4;-15.8;-18.7;-17,6.1;255;255;255;255;255,0,0,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 2,16,48,3,57,-,57,10,17.6,19,18,64QAM,0,SMDL,0,0,100,0.00,0.00,0.00,0.12,Rank 2,5,100,32,-,4 x 4,HandOver,33396,Free,17,FORMAT_0,411,127,Success,33396,10,-,19,20,12,2,32,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,F6879449,547,8,30kHz,960,-,5,1,-,-,New trans.,0,0,256QAM,239,1,33396,548,0,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,195,
20260725 14:19:32.590,24.824202,102.848426,7.60,1939,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443499532,1573120,12,Normal,-,1,41,100,100,504990,-,494,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,-11,1,-58,112,-94,-11.6,5.4,0,Not Barred,6,6312,-53.4,504990,494,-98.2;-95.1;-101;-101.6,-,8.1;3.5;5.7;0.2,18.7;18.2;14.1;12.6,-58.5;-65.4;-61.6;-53.4,7;0;1;3;7;4;1;7;2;5,721;494;494;494;494;722;252;493;31;253,-102;-93;-99.5;-102.2;-103.7;-105.6;-103.9;-102.2;-104.2;-111.1,-14.3;-11.3;-13;-12.2;-16.3;-14.6;-17.4;-14.5;-14.7;-20.1,255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990,494;493;721;252;31;722;253,0;7;7;1;2;4;5,-,4;1;1;1;1;1;1,-94;-102.4;-102.9;-103.9;-104.2;-105.8;-111.1,-11.6;-14.5;-14.8;-17.4;-14.7;-15.2;-20.1,5.4;255;255;255;255;255;255,0.8,3,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 2,16,80,3,69,-,69,11,19.6,31,19,64QAM,0,SMDL,0,0,60.7,0.00,0.00,0.00,0.20,Rank 2,5,140,32,-,4 x 4,HandOver,33396,Free,17,FORMAT_0,411,127,Success,33396,10,-,19,19,12,2,32,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,F6879449,645,19,30kHz,1057,-,5,1,-,-,New trans.,0,0,256QAM,203,1,33396,634,3,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,396,
