"TIME","LATITUDE","LONGITUDE","SPEED(M/s)","ALT(M)","ACCURACY(M)","IS_OUTDOOR","X_POS","Y_POS","EVENT","EVENT_ID","TASK_TYPE","APP_DOWN(Mbps)","APP_UP(Mbps)","PING_DELAY(ms)","ISDATASLOT","NETWORK_TYPE","MCC","MNC","OPERATOR","NR5G TAC","NR5G NCI","NR5G gNodeB ID","NR5G Cell ID","NR5G CP Type","NR5G Duplex Mode","NR5G Numerology","NR5G Band","NR5G BandWidth DL","NR5G Bandwidth UL","NR5G SSB ARFCN DL","NR5G SSB ARFCN UL","NR5G PCI","NR5G Center ARFCN DL","NR5G Center ARFCN UL","NR5G SubCarrierSpacing","NR5G Absolute Frequency PointA","NR5G Init BWP Downlink Location Width","NR5G Init BWP Uplink Location Width","NR5G SSB Periodicity","NR5G RRC State","NR5G Connectivity Mode","NR5G Frequency Offset","NR5G Timing Offset","NR5G ServingCellIndex","NR5G Q_LEX_MIN","NR5G Pathloss DL","NR5G SS RSRP","NR5G SS RSRQ","NR5G SS SINR","NR5G SSB Beam Index","NR5G CellBarred","NR5G SubCarrierOffset","NR5G Serving GSCN","NR5G Carrier RSSI","NR5G Handover Target Arfcn","NR5G Handover Target PCI","NR5G SS RSRP Ant List","NR5G SS RSRQ Ant List","NR5G SS SINR Ant List","NR5G TRS SINR Ant List","NR5G SS RSSI Ant List","NR5G SSB Beam Index List","NR5G SSB Beam PCI List","NR5G SSB Beam RSRP List","NR5G SSB Beam RSRQ List","NR5G SSB Beam SINR List","NR5G ServingType List","NR5G Cells ARFCN List","NR5G Cells PCI List","NR5G Cells SSB Index List","NR5G Cells Band List","NR5G Cells BeamNum List","NR5G Cells RSRP List","NR5G Cells RSRQ List","NR5G Cells SINR List","NR5G MCS Avg DL","NR5G MCS Max DL","NR5G MCS Most DL","NR5G Modulation DL","NR5G Trans.Mode","NR5G DL QPSK Ratio(%)/s","NR5G DL 16QAM Ratio(%)/s","NR5G DL 64QAM Ratio(%)/s","NR5G DL 256QAM Ratio(%)/s","NR5G PDCP Tput DL(Mbps)","NR5G RLC Tput DL(Mbps)","NR5G MAC Tput Dl(Mbps)","NR5G PHY Tput DL(Mbps)","NR5G BLER DL","NR5G Layers Num DL","NR5G Rank DL","NR5G RB Num DL/slot","NR5G Pdsch Num RB/s","NR5G Grant Num DL/s","NR5G Pdsch TB Size/slot","NR5G TB0 Avg Size DL/s","NR5G TB1 Avg Size DL/s","NR5G CQI","NR5G MCS Avg UL","NR5G MCS Max UL","NR5G MCS Most UL","NR5G Modulation UL","NR5G Bler UL","NR5G Tx Mode UL","NR5G UL QPSK Ratio(%)/s","NR5G UL 16QAM Ratio(%)/s","NR5G UL 64QAM Ratio(%)/s","NR5G PDCP Tput UL(Mbps)","NR5G RLC Tput UL(Mbps)","NR5G MAC Tput UL(Mbps)","NR5G PHY Tput UL(Mbps)","NR5G Rank UL","NR5G RB Num UL/slot","NR5G Pusch Num RB/s","NR5G Grant Num UL/s","NR5G Pusch TB Size/s","NR5G MIMO","NR5G Rach Reason","NR5G C-RNTI","NR5G RACH Contention","NR5G PRACH Config","NR5G RACH Preamble Format","NR5G RACH LogicalRoot Index","NR5G RACH RA-RNTI","NR5G RACH Access Result","NR5G RACH T-RNTI","NR5G TA","NR5G Access Delay","NR5G PUSCH TxPower(dBm)","NR5G PUCCH TxPower(dBm)","NR5G PRACH TxPower(dBm)","NR5G DCI Format 0_0 Num/s","NR5G DCI Format 0_1 Num/s","NR5G DCI Format 0_2 Num/s","NR5G DCI Format 1_0 Num/s","NR5G DCI Format 1_1 Num/s","NR5G DCI Format 1_2 Num/s","NR5G DCI Format 2_0 Num/s","NR5G DCI Format 2_1 Num/s","NR5G DCI Format 2_2 Num/s","NR5G DCI Format 2_3 Num/s","NR5G DCI Format 0_0 AggLevel","NR5G DCI Format 0_1 AggLevel","NR5G DCI Format 1_0 AggLevel","NR5G DCI Format 1_1 AggLevel","NR5G DCI Format 2_0 AggLevel","NR5G DCI Format 2_1 AggLevel","NR5G DCI Format 2_2 AggLevel","NR5G DCI Format 2_3 AggLevel","NR5G MM State","NR5G MM Sub State","NR5G AMF Region ID","NR5G AMF SET ID","NR5G AMF Pointer","NR5G TMSI","NR5G Pusch Frame","NR5G Pusch Slot","NR5G Pusch SCS","NR5G Pusch TB Size/slot","NR5G Pusch TBIndex","NR5G Pusch Num RB/slot","NR5G Pusch BWP Id","NR5G Pusch TxPower","NR5G Pusch Actual TxPower","NR5G Pusch TxType","NR5G Pusch Carrier ID","NR5G Pusch HARQ ID","NR5G Pusch Modulation","NR5G Pusch Start RB","NR5G Pusch TPC","NR5G Pusch RNTI","NR5G Pdsch Frame","NR5G Pdsch Slot","NR5G Pdsch TB Index","NR5G Pdsch RNTI Type","NR5G Pdsch CRC Status","NR5G Pdsch NDI","NR5G Pdsch Modulation","NR5G Pdsch MCS","NR5G Pdsch Num RB/slot","NR5G Pdsch Num Layers","NR5G Pdsch Carrier ID","NR5G Pdsch HARQ ID","NR5G Pdsch SCS","NR5G Pdsch TxType","NR5G Pdsch BWP ID","NR5G Pdsch TB Size/s"
20260725 15:39:39.434,24.825906,102.844550,20.02,1934,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443487244,1573117,12,Normal,-,1,41,100,100,504990,-,253,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.9,-2,0,-60,84,-65.4,-14,1.8,7,Not Barred,6,6312,-27.1,504990,253,-64;-63.8;-66.7;-73.8,-,-1;-5.4;-6.3;-0.5,7.6;9.2;9.1;14,-27.1;-32.4;-32.5;-30.6,7;5;1;4;3;0,253;253;253;741;254;252,-65.4;-81.4;-84.3;-75.2;-69.5;-62.4,-14;-17.2;-20.6;-13.4;-10.8;-10.7,255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,253;252;254;741,7;0;3;4,-,3;1;1;1,-65.4;-63.2;-69.4;-75.2,-14;-11.8;-11.4;-13.4,1.8;255;255;255,0.6,2,0,QPSK,-,100,0,0,0,0.00,0.00,0.01,0.01,0,1,Rank 3,16,112,6,285,-,285,13,25.1,31,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.02,0.41,Rank 2,4,224,54,-,4 x 4,HandOver,37534,Free,17,FORMAT_0,388,127,Success,37534,2,-,5,-17,-21,-,54,-,8,6,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A654C1,1023,8,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,111,1,37534,2,17,0,2,Pass,0,QPSK,9,48,1,0,0,30kHz,Re trans.,-,1059,
20260725 15:39:40.449,24.825867,102.844579,18.04,1934,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443487245,1573117,13,Normal,-,1,41,100,100,504990,-,252,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.9,0,3,-60,85,-66,-11.8,4.8,0,Not Barred,6,6312,-28.6,504990,252,-65.1;-79.2;-70.6;-76.5,-,6.4;-9;6.6;2.7,21;24.2;22.5;24.7,-28.6;-38;-33.3;-35.5,7;4;6;0;7;1;6,253;741;254;252;252;252;252,-65.6;-73.4;-61.2;-65.2;-67.2;-80.6;-95.4,-12.9;-12.4;-10.5;-11.1;-12.9;-16.4;-24.5,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,252;254;253;741,0;6;7;4,-,4;1;1;1,-66;-61.2;-65.6;-73.4,-11.8;-10.5;-12.9;-12.4,4.8;255;255;255,1.1,9,0,QPSK,-,100,0,0,0,0.00,0.00,0.05,0.05,2.3,1,Rank 3,21,928,41,69,-,69,14,24.2,31,25,256QAM,0,SMDL,1.4,0,4.1,0.00,0.00,0.05,0.98,Rank 2,4,580,156,-,4 x 4,HandOver,38595,Free,17,FORMAT_0,386,127,Success,38595,1,-,0,-15,-20,-,156,-,13,28,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A654C1,104,18,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,92,1,38595,99,13,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,5960,
20260725 15:39:41.462,24.825833,102.844610,17.82,1934,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443487244,1573117,12,Normal,-,1,41,100,100,504990,-,252,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.9,1,3,-60,84,-65.2,-12.2,3.6,0,Not Barred,6,6312,-27.9,504990,252,-64;-77.4;-69;-70.8,-,3.6;-7.4;255;255,13.1;12.3;255;255,-27.9;-28.9,7;4;6;0;7;1;3,253;741;254;252;252;252;252,-69.7;-73.7;-57.3;-64.1;-69.1;-76;-79.6,-16.3;-13.8;-10.4;-11.5;-15.2;-14.5;-17.7,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,252;254;253;741,0;6;7;4,-,4;1;1;1,-65.2;-58.5;-69.7;-74,-12.2;-10.5;-16.3;-14.8,3.6;255;255;255,1.1,9,0,QPSK,-,100,0,0,0,0.00,0.00,0.01,0.01,14.3,1,Rank 1,21,928,7,349,-,349,10,24.3,25,25,256QAM,0,SMDL,1.6,0,0,0.00,0.00,0.03,0.43,Rank 2,4,244,56,-,4 x 4,HandOver,38595,Free,17,FORMAT_0,386,127,Success,38595,1,-,-7,-18,-20,-,56,-,13,7,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A654C1,170,18,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,83,1,38595,165,3,0,0,Pass,0,QPSK,2,16,2,0,15,30kHz,Re trans.,-,5960,
20260725 15:39:42.475,24.825803,102.844642,16.81,1935,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443487244,1573117,12,Normal,-,1,41,100,100,504990,-,254,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.9,3,2,-60,79,-60.6,-10.6,12.5,6,Not Barred,6,6312,-22.4,504990,254,-55.8;-61.5;-67.3;-67.1,-,9.6;5;3.4;8.2,29;30;255;255,-22.8;-22.4,7;4;6;5;0;4;0,253;741;254;254;254;254;252,-73.7;-73.4;-59.8;-65.3;-69.4;-70.3;-63.8,-16.8;-15.4;-10.6;-10.6;-16.1;-12.6;-12,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,254;252;253;741,6;0;7;4,-,4;1;1;1,-60.6;-64.4;-73.7;-74.7,-10.6;-12.1;-16.8;-17,12.5;255;255;255,4.6,28,0,QPSK,-,100,0,0,0,0.00,0.00,0.02,0.02,7.7,1,Rank 1,18,128,15,69,-,69,10,19.9,25,17,256QAM,0,SMDL,4,0,42,0.00,0.00,0.00,0.27,Rank 2,4,200,53,-,4 x 4,HandOver,36955,Free,17,FORMAT_0,384,57,Success,36955,1,-,-8,-16,-24,-,53,-,5,10,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A654C1,279,18,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,235,1,36955,274,13,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,1357,
20260725 15:39:43.489,24.825748,102.844706,15.55,1935,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443487243,1573117,11,Normal,-,1,41,100,100,504990,-,254,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.9,3,2,-60,74,-56.4,-10.4,22.8,6,Not Barred,6,6312,-16.3,504990,254,-55.1;-57.4;-71.3;-72,-,8.4;6.8;255;255,31.9;29.4;255;255,-16.3;-20.1,7;4;6;5;4;3;7,253;741;254;254;254;254;252,-69.7;-144.7;-55.2;-57.5;-64.9;-66.6;-65.5,-16.3;-40.1;-10.4;-10.4;-10.5;-10.6;-13.6,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,254;252;253;741,6;7;7;4,-,4;1;1;1,-56.4;-65.6;-69.7;-144.7,-10.4;-13.3;-16.3;-40.1,22.8;255;255;255,2.3,9,0,QPSK,-,100,0,0,0,0.00,0.00,0.02,0.02,33.3,2,Rank 1,25,388,1,60,-,60,10,24.8,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.27,Rank 2,4,52,14,-,4 x 4,HandOver,36955,Free,17,FORMAT_0,384,57,Success,36955,1,-,-13,-16,-24,-,14,-,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A654C1,413,8,30kHz,688,-,4,1,-,-,New trans.,0,0,64QAM,235,2,36955,408,0,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,3057,
20260725 15:39:44.495,24.825733,102.844745,15.30,1936,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443487243,1573117,11,Normal,-,1,41,100,100,504990,-,254,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.9,0,2,-60,84,-64.6,-10.5,16.9,5,Not Barred,6,6312,-28.6,504990,254,-70.4;-64;-82.5;-69.5,-,12.9;8.9;6.4;5.4,20.3;28.7;255;255,-34.9;-28.6,7;6;5;6;7;2,253;252;254;254;254;254,-72.2;-72.5;-64.7;-67.4;-72.3;-77.1,-14.7;-15;-10.5;-11.5;-14.3;-11.5,255;255;255;255;255;255,1;0;0,504990;504990;504990,254;252;253,5;6;7,-,4;1;1,-64.6;-69.2;-72.2,-10.5;-11.5;-14.7,16.9;255;255,2.3,9,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,25,388,5,225,-,225,10,24,31,25,256QAM,0,SMDL,0,0,19,0.00,0.00,0.02,0.29,Rank 2,4,168,54,-,2 x 2,HandOver,36955,Free,17,FORMAT_0,384,57,Success,36955,1,-,-4,-6,-24,-,54,-,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A654C1,508,18,30kHz,896,-,4,1,-,-,New trans.,0,0,256QAM,235,1,36955,503,13,0,0,Pass,0,QPSK,1,16,2,0,15,30kHz,Re trans.,-,3057,
20260725 15:39:45.504,24.825741,102.844787,15.84,1936,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443487245,1573117,13,Normal,-,1,41,100,100,504990,-,254,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.9,1,2,-60,85,-66.2,-11.1,13.1,5,Not Barred,6,6312,-25,504990,254,-75.5;-67.9;-99.5;-82.4,-,10.6;9.1;13.1;5.6,25.7;27.7;11;24.4,-31.9;-33.5;-64.5;-25,7;4;5;6;2;1;1,253;252;254;254;254;254;7,-71.8;-67.4;-65.7;-73.9;-77.2;-79.9;-89.1,-14.9;-10.8;-10.7;-12.5;-11.4;-11.8;-19.6,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,254;252;253;7,5;4;7;1,-,4;1;1;1,-66.2;-68.1;-71.8;-89.1,-11.1;-11;-14.9;-19.6,13.1;255;255;255,0.6,1,1,QPSK,-,100,0,0,0,0.00,0.00,0.15,0.15,5.6,2,Rank 3,16,80,5,60,-,60,14,24.5,31,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.03,0.68,Rank 2,4,372,54,-,4 x 4,HandOver,36955,Free,17,FORMAT_0,384,57,Success,36955,1,-,1,-5,-24,-,54,-,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A654C1,603,18,30kHz,944,-,4,1,-,-,New trans.,0,0,256QAM,223,1,36955,598,11,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,804,
20260725 15:39:46.512,24.825759,102.844821,14.98,1935,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443487245,1573117,13,Normal,-,1,41,100,100,504990,-,254,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.9,2,2,-60,83,-64.3,-10.5,19.8,5,Not Barred,6,6312,-35.4,504990,254,-66.2;-62.4;-100.1;-75.6,-,14.6;13.5;255;255,25.9;26.6;255;255,-39.8;-35.4,1;0;5;4;1;6,7;252;254;254;254;254,-93.3;-67.1;-64.2;-75.4;-78.8;-77.5,-19.9;-10.7;-10.5;-12.6;-11.5;-14.4,255;255;255;255;255;255,1;0;0,504990;504990;504990,254;252;7,5;0;1,-,4;1;1,-64.3;-66.6;-93.3,-10.5;-10.8;-19.9,19.8;255;255,4.1,31,2,QPSK,-,87,0,4.3,8.7,0.00,0.06,0.01,0.01,0,2,Rank 1,18,416,23,69,-,69,10,24.7,25,25,256QAM,0,SMDL,0,0,0,0.04,0.04,0.03,0.50,Rank 2,4,272,145,-,2 x 2,HandOver,36955,Free,17,FORMAT_0,384,57,Success,36955,1,-,1,-6,-24,-,145,-,5,23,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A654C1,710,18,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,235,1,36955,705,13,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,19996,
20260725 15:39:47.524,24.825781,102.844858,15.88,1936,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443487245,1573117,13,Normal,-,1,41,100,100,504990,-,254,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.9,2,2,-60,79,-64.7,-10.6,24.9,5,Not Barred,6,6312,-30.3,504990,254,-73.7;-65.4;-100.7;-70.8,-,26.4;12.5;255;255,27.1;20.4;255;255,-38.1;-30.3,1;7;5;4;6;3,7;252;254;254;254;254,-86.3;-71.8;-64.1;-75.8;-77;-78.6,-16;-12;-10.4;-11.5;-12.2;-11.1,255;255;255;255;255;255,1;0;0,504990;504990;504990,254;252;7,5;7;1,-,4;1;1,-64.7;-70.8;-86.3,-10.6;-11.3;-16,24.9;255;255,4.1,31,2,QPSK,-,87,0,4.3,8.7,0.00,0.00,0.01,0.01,0,2,Rank 1,18,416,23,357,-,357,9,24.7,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.02,0.18,Rank 2,4,96,145,-,2 x 2,HandOver,36955,Free,17,FORMAT_0,384,57,Success,36955,1,-,-1,-5,-24,-,145,-,5,23,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A654C1,755,18,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,211,1,36955,750,11,0,0,Pass,1,QPSK,2,16,2,0,15,30kHz,Re trans.,-,19996,
20260725 15:39:48.532,24.825806,102.844895,17.21,1936,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443487245,1573117,13,Normal,-,1,41,100,100,504990,-,254,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.9,2,2,-60,89,-69.4,-10.8,19.2,5,Not Barred,6,6312,-31.5,504990,254,-72.2;-68.2;-100.1;-77.5,-,20.5;17.2;255;255,24.8;27.5;255;255,-33.9;-31.5,1;7;5;3;2;6,7;252;254;254;254;254,-85.2;-68.9;-69;-78.1;-80.4;-77.3,-15.3;-11;-10.6;-12.1;-11.3;-12.2,255;255;255;255;255;255,1;0;0,504990;504990;504990,254;252;7,5;7;1,-,4;1;1,-69.4;-68.2;-85.8,-10.8;-10.8;-16,19.2;255;255,1,2,2,QPSK,-,100,0,0,0,0.00,0.00,0.01,0.01,0,1,Rank 1,14,56,3,357,-,357,10,24.6,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.29,Rank 2,4,156,26,-,2 x 2,HandOver,36955,Free,17,FORMAT_0,384,57,Success,36955,1,-,6,0,-24,-,26,-,5,3,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A654C1,919,18,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,223,1,36955,914,12,0,0,Pass,0,QPSK,2,16,2,0,15,30kHz,Re trans.,-,809,
20260725 15:39:49.537,24.825832,102.844932,17.93,1936,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443487245,1573117,13,Normal,-,1,41,100,100,504990,-,254,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.9,2,2,-60,89,-71.8,-11.1,8.7,5,Not Barred,6,6312,-31.6,504990,254,-93.5;-79.7;-109;-79.3,-,8.3;6;255;255,19.3;22.9;255;255,-47.4;-31.6,1;7;5;7;3;0,7;252;254;254;254;254,-86.5;-72.9;-71.3;-88;-84.4;-90,-13.5;-11.4;-10.5;-20;-13.7;-17.5,255;255;255;255;255;255,1;0;0,504990;504990;504990,254;252;7,5;7;1,-,4;1;1,-71.8;-72.7;-87,-11.1;-11.3;-14.5,8.7;255;255,1,2,2,QPSK,-,100,0,0,0,0.00,0.00,0.01,0.01,0,1,Rank 1,14,56,3,357,-,357,9,24.7,25,25,256QAM,0,SMDL,0,0,0,0.01,0.01,0.00,0.24,Rank 2,4,128,26,-,2 x 2,HandOver,36955,Free,17,FORMAT_0,384,57,Success,36955,1,-,6,2,-24,-,26,-,5,3,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A654C1,919,18,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,223,1,36955,914,12,0,0,Pass,0,QPSK,2,16,2,0,15,30kHz,Re trans.,-,809,
20260725 15:39:50.545,24.825859,102.844972,18.83,1936,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443487245,1573117,13,Normal,-,1,41,100,100,504990,-,254,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-1,0,2,-60,95,-77,-11,17.8,5,Not Barred,6,6312,-39.8,504990,254,-83.2;-74.6;-112.9;-79.6,-,12.6;19.2;255;255,19.4;21.5;255;255,-43.8;-39.8,2;7;5;6;0;4,7;252;254;254;254;254,-86.3;-78.1;-75.9;-80.4;-85.3;-88.4,-12.6;-11.2;-10.6;-11.6;-13.8;-12.5,255;255;255;255;255;255,1;0;0,504990;504990;504990,254;252;7,5;7;2,-,4;1;1,-77;-78.2;-86.4,-11;-11.2;-13.1,17.8;255;255,1.8,3,2,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,15,136,11,225,-,225,9,24.8,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.08,Rank 2,4,44,68,-,2 x 2,HandOver,36955,Free,17,FORMAT_0,384,57,Success,36955,1,-,9,7,-24,-,68,-,2,9,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A654C1,92,18,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,219,1,36955,87,13,0,0,Pass,0,QPSK,1,16,2,0,15,30kHz,Re trans.,-,2905,
20260725 15:39:51.555,24.825886,102.845018,19.87,1936,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443487245,1573117,13,Normal,-,1,41,100,100,504990,-,254,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-1,0,2,-60,98,-78.2,-11.7,13.1,5,Not Barred,6,6312,-47.5,504990,254,-90.6;-78;-111.6;-79.4,-,0.6;-3.6;255;255,16.9;19.9;255;255,-50.6;-47.5,1;7;5;7;6;4;1,7;252;254;254;254;254;6,-84;-78.3;-77.6;-82.5;-86.6;-90.3;-107.6,-11.8;-11.4;-10.7;-16.4;-12.9;-13.1;-24.6,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,254;252;7;6,5;7;1;1,-,4;1;1;1,-78.2;-79;-85.8;-95,-11.7;-11.6;-12.8;-18.7,13.1;255;255;255,0.3,1,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,14,56,4,69,-,69,8,24.6,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.18,Rank 2,4,96,35,-,2 x 2,HandOver,36955,Free,17,FORMAT_0,384,57,Success,36955,1,-,11,12,-24,-,35,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A654C1,167,18,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,231,1,36955,162,12,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,389,
20260725 15:39:52.562,24.825914,102.845066,21.13,1936,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443487245,1573117,13,Normal,-,1,41,100,100,504990,-,252,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-1,0,1,-60,98,-78.2,-11.4,11.1,7,Not Barred,6,6312,-38.5,504990,252,-77.7;-82.7;-84.6;-81.4,-,8.1;-9.5;5.5;3,11;4.7;7.9;5.7,-38.5;-50.4;-45.1;-45.6,1;7;6;0;1;3;1,7;252;252;252;252;254;6,-82.7;-78.2;-88.2;-89.2;-92.1;-85.8;-94.1,-11.7;-11.4;-14.8;-15;-18.4;-13.3;-20.3,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,252;7;254;6,7;1;3;1,-,4;1;1;1,-78.2;-83.6;-83.9;-94.7,-11.4;-12.1;-12.1;-20.7,11.1;255;255;255,1.4,9,0,QPSK,-,100,0,0,0,0.00,0.00,0.01,0.01,0,1,Rank 1,19,308,15,69,-,69,9,23.6,25,25,256QAM,0,SMSL,2.5,0,2.5,0.00,0.00,0.00,0.27,Rank 1,4,160,52,-,4 x 4,HandOver,37059,Free,17,FORMAT_0,386,127,Success,37059,1,-,15,-2,-3,-,52,-,2,13,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A654C1,266,8,30kHz,944,-,4,1,-,-,New trans.,0,0,256QAM,67,1,37059,261,3,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,2546,
20260725 15:39:53.576,24.825942,102.845117,21.74,1936,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443487245,1573117,13,Normal,-,1,41,100,100,504990,-,252,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-1,0,1,-60,97,-79.6,-11.3,6,7,Not Barred,6,6312,-46.8,504990,252,-82.4;-86.7;-85.1;-92.4,-,-6.5;-3.2;-2.9;7.2,2.7;0.4;0.3;5,-48.9;-57;-53.5;-46.8,1;7;1;0;6;1;0,7;252;252;252;252;254;6,-78.6;-79.5;-90.2;-93.6;-92.2;-88.6;-92.5,-10.8;-11.1;-20.1;-17.6;-16.7;-19.8;-18.6,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,252;7;254;6,7;1;1;0,-,4;1;1;1,-79.6;-79.2;-88.2;-92.5,-11.3;-11.2;-13.5;-18.6,6;255;255;255,1.1,9,0,QPSK,-,100,0,0,0,0.00,0.00,0.01,0.01,0,1,Rank 3,20,160,8,253,-,253,11,24.5,31,25,256QAM,0,SMDL,1.5,0,0,0.00,0.00,0.01,0.48,Rank 2,4,284,58,-,4 x 4,HandOver,37059,Free,17,FORMAT_0,386,127,Success,37059,1,-,14,2,-3,-,58,-,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A654C1,389,9,30kHz,896,-,4,1,-,-,New trans.,0,0,256QAM,92,1,37059,384,4,0,0,Pass,0,QPSK,28,32,4,0,15,30kHz,New trans.,-,768,
