"TIME","LATITUDE","LONGITUDE","SPEED(M/s)","ALT(M)","ACCURACY(M)","IS_OUTDOOR","X_POS","Y_POS","EVENT","EVENT_ID","TASK_TYPE","APP_DOWN(Mbps)","APP_UP(Mbps)","PING_DELAY(ms)","ISDATASLOT","NETWORK_TYPE","MCC","MNC","OPERATOR","NR5G TAC","NR5G NCI","NR5G gNodeB ID","NR5G Cell ID","NR5G CP Type","NR5G Duplex Mode","NR5G Numerology","NR5G Band","NR5G BandWidth DL","NR5G Bandwidth UL","NR5G SSB ARFCN DL","NR5G SSB ARFCN UL","NR5G PCI","NR5G Center ARFCN DL","NR5G Center ARFCN UL","NR5G SubCarrierSpacing","NR5G Absolute Frequency PointA","NR5G Init BWP Downlink Location Width","NR5G Init BWP Uplink Location Width","NR5G SSB Periodicity","NR5G RRC State","NR5G Connectivity Mode","NR5G Frequency Offset","NR5G Timing Offset","NR5G ServingCellIndex","NR5G Q_LEX_MIN","NR5G Pathloss DL","NR5G SS RSRP","NR5G SS RSRQ","NR5G SS SINR","NR5G SSB Beam Index","NR5G CellBarred","NR5G SubCarrierOffset","NR5G Serving GSCN","NR5G Carrier RSSI","NR5G Handover Target Arfcn","NR5G Handover Target PCI","NR5G SS RSRP Ant List","NR5G SS RSRQ Ant List","NR5G SS SINR Ant List","NR5G TRS SINR Ant List","NR5G SS RSSI Ant List","NR5G SSB Beam Index List","NR5G SSB Beam PCI List","NR5G SSB Beam RSRP List","NR5G SSB Beam RSRQ List","NR5G SSB Beam SINR List","NR5G ServingType List","NR5G Cells ARFCN List","NR5G Cells PCI List","NR5G Cells SSB Index List","NR5G Cells Band List","NR5G Cells BeamNum List","NR5G Cells RSRP List","NR5G Cells RSRQ List","NR5G Cells SINR List","NR5G MCS Avg DL","NR5G MCS Max DL","NR5G MCS Most DL","NR5G Modulation DL","NR5G Trans.Mode","NR5G DL QPSK Ratio(%)/s","NR5G DL 16QAM Ratio(%)/s","NR5G DL 64QAM Ratio(%)/s","NR5G DL 256QAM Ratio(%)/s","NR5G PDCP Tput DL(Mbps)","NR5G RLC Tput DL(Mbps)","NR5G MAC Tput Dl(Mbps)","NR5G PHY Tput DL(Mbps)","NR5G BLER DL","NR5G Layers Num DL","NR5G Rank DL","NR5G RB Num DL/slot","NR5G Pdsch Num RB/s","NR5G Grant Num DL/s","NR5G Pdsch TB Size/slot","NR5G TB0 Avg Size DL/s","NR5G TB1 Avg Size DL/s","NR5G CQI","NR5G MCS Avg UL","NR5G MCS Max UL","NR5G MCS Most UL","NR5G Modulation UL","NR5G Bler UL","NR5G Tx Mode UL","NR5G UL QPSK Ratio(%)/s","NR5G UL 16QAM Ratio(%)/s","NR5G UL 64QAM Ratio(%)/s","NR5G PDCP Tput UL(Mbps)","NR5G RLC Tput UL(Mbps)","NR5G MAC Tput UL(Mbps)","NR5G PHY Tput UL(Mbps)","NR5G Rank UL","NR5G RB Num UL/slot","NR5G Pusch Num RB/s","NR5G Grant Num UL/s","NR5G Pusch TB Size/s","NR5G MIMO","NR5G Rach Reason","NR5G C-RNTI","NR5G RACH Contention","NR5G PRACH Config","NR5G RACH Preamble Format","NR5G RACH LogicalRoot Index","NR5G RACH RA-RNTI","NR5G RACH Access Result","NR5G RACH T-RNTI","NR5G TA","NR5G Access Delay","NR5G PUSCH TxPower(dBm)","NR5G PUCCH TxPower(dBm)","NR5G PRACH TxPower(dBm)","NR5G DCI Format 0_0 Num/s","NR5G DCI Format 0_1 Num/s","NR5G DCI Format 0_2 Num/s","NR5G DCI Format 1_0 Num/s","NR5G DCI Format 1_1 Num/s","NR5G DCI Format 1_2 Num/s","NR5G DCI Format 2_0 Num/s","NR5G DCI Format 2_1 Num/s","NR5G DCI Format 2_2 Num/s","NR5G DCI Format 2_3 Num/s","NR5G DCI Format 0_0 AggLevel","NR5G DCI Format 0_1 AggLevel","NR5G DCI Format 1_0 AggLevel","NR5G DCI Format 1_1 AggLevel","NR5G DCI Format 2_0 AggLevel","NR5G DCI Format 2_1 AggLevel","NR5G DCI Format 2_2 AggLevel","NR5G DCI Format 2_3 AggLevel","NR5G MM State","NR5G MM Sub State","NR5G AMF Region ID","NR5G AMF SET ID","NR5G AMF Pointer","NR5G TMSI","NR5G Pusch Frame","NR5G Pusch Slot","NR5G Pusch SCS","NR5G Pusch TB Size/slot","NR5G Pusch TBIndex","NR5G Pusch Num RB/slot","NR5G Pusch BWP Id","NR5G Pusch TxPower","NR5G Pusch Actual TxPower","NR5G Pusch TxType","NR5G Pusch Carrier ID","NR5G Pusch HARQ ID","NR5G Pusch Modulation","NR5G Pusch Start RB","NR5G Pusch TPC","NR5G Pusch RNTI","NR5G Pdsch Frame","NR5G Pdsch Slot","NR5G Pdsch TB Index","NR5G Pdsch RNTI Type","NR5G Pdsch CRC Status","NR5G Pdsch NDI","NR5G Pdsch Modulation","NR5G Pdsch MCS","NR5G Pdsch Num RB/slot","NR5G Pdsch Num Layers","NR5G Pdsch Carrier ID","NR5G Pdsch HARQ ID","NR5G Pdsch SCS","NR5G Pdsch TxType","NR5G Pdsch BWP ID","NR5G Pdsch TB Size/s"
20260725 15:24:41.155,24.830135,102.841040,19.33,1933,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443507725,1573122,13,Normal,-,1,41,100,100,504990,-,743,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,-1,2,-60,89,-70,-10.5,18.4,5,Not Barred,6,6312,-30.1,504990,743,-68.4;-75;-64.4;-71.8,-,22.2;13.5;255;255,26.9;26.3;255;255,-38.1;-30.1,0;7;5;6;4;7;3;7;1;2;2,829;742;743;743;743;743;863;843;126;489;929,-102.2;-91.6;-69.4;-76.5;-81.4;-84.6;-94.8;-90.8;-93;-114.1;-94.6,-23;-16.9;-10.4;-10.9;-11.2;-12.2;-21.9;-16.9;-17.5;-28.1;-14.6,255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990;504990,743;843;742;126;863;929;829;489,5;7;7;1;3;2;0;2,-,4;1;1;1;1;1;1;1,-70;-86;-93.4;-93.9;-94.1;-94.6;-102.2;-114,-10.5;-14;-18.5;-18.2;-21.6;-14.6;-23;-28.1,18.4;255;255;255;255;255;255;255,12,28,28,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,3,Rank 1,22,112,4,69,-,69,10,23.1,24,24,256QAM,0,SMDL,0,0,0,0.00,0.00,0.04,0.15,Rank 2,4,88,36,-,4 x 4,HandOver,14833,Free,17,FORMAT_0,230,127,Success,14833,4,-,5,4,-1,-,36,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A6D4C1,290,18,30kHz,944,-,4,1,-,-,New trans.,0,0,256QAM,227,1,14833,227,13,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,513,
20260725 15:24:42.166,24.830123,102.840994,17.50,1932,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443507725,1573122,13,Normal,-,1,41,100,100,504990,-,743,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,-1,2,-60,83,-64.9,-10.4,25.2,5,Not Barred,6,6312,-28.5,504990,743,-65.6;-64.1;-71.9;-70.8,-,19.8;21.9;255;255,28.2;31.6;255;255,-34.1;-28.5,2;7;5;6;4;7;2;6;0,489;742;743;743;743;743;929;843;126,-114.1;-91.8;-64.9;-73.6;-76.5;-80.1;-98.2;-111.1;-135.5,-28.1;-20.1;-10.4;-10.4;-10.6;-11.2;-23;-29.5;-35.2,255;255;255;255;255;255;255;255;255,1;0;0;0;0;0,504990;504990;504990;504990;504990;504990,743;843;742;929;489;126,5;6;7;2;2;0,-,4;1;1;1;1;1,-64.9;-91.3;-92.3;-98;-114.1;-134.7,-10.4;-19.5;-19.9;-22.9;-28.1;-34.8,25.2;255;255;255;255;255,0,0,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,20,60,4,106,-,106,10,24.3,31,23,256QAM,0,SMDL,0,0,0,0.00,0.00,0.01,0.11,Rank 2,4,64,36,-,2 x 2,HandOver,14833,Free,17,FORMAT_0,230,127,Success,14833,4,-,4,-1,-1,-,36,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A6D4C1,386,18,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,207,1,14833,380,0,0,0,Pass,1,QPSK,2,16,2,0,15,30kHz,Re trans.,-,157,
20260725 15:24:43.176,24.830114,102.840947,17.24,1932,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443507725,1573122,13,Normal,-,1,41,100,100,504990,-,743,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,-1,2,-60,85,-73.1,-10.5,18.1,5,Not Barred,6,6312,-38.3,504990,743,-85.5;-74.4;-77.5;-83.3,-,18.2;24;255;255,25.4;23.5;255;255,-42.5;-38.3,1;0;5;6;7;4;1;7,126;742;743;743;743;743;929;843,-117.6;-100.2;-73;-81.6;-87.9;-87.1;-113.9;-97.4,-26.5;-19;-10.4;-10.8;-12;-11.3;-26;-18.7,255;255;255;255;255;255;255;255,1;0;0;0;0,504990;504990;504990;504990;504990,743;843;742;929;126,5;7;0;1;1,-,4;1;1;1;1,-73.1;-98.2;-100.3;-114.5;-116,-10.5;-19.2;-20.3;-26.3;-25.8,18.1;255;255;255;255,0,0,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,20,60,3,106,-,106,9,24.4,31,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.01,0.21,Rank 2,4,116,31,-,2 x 2,HandOver,14833,Free,17,FORMAT_0,230,127,Success,14833,4,-,6,7,-1,-,31,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A6D4C1,431,8,30kHz,800,-,4,1,-,-,New trans.,0,0,256QAM,195,1,14833,380,0,0,0,Pass,1,QPSK,2,16,2,0,15,30kHz,Re trans.,-,157,
20260725 15:24:44.188,24.830107,102.840897,19.04,1932,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443507725,1573122,13,Normal,-,1,41,100,100,504990,-,743,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,-3,2,-60,95,-75.9,-10.5,18.7,5,Not Barred,6,6312,-37.5,504990,743,-75.2;-85;-78.3;-85.6,-,19.7;13.9;255;255,22.9;17.4;255;255,-37.5;-39.5,0;7;5;6;4;7;2;3;2,126;742;743;743;743;743;929;843;489,-99.8;-97.4;-75.7;-85;-88.6;-91.9;-101;-98.6;-97.4,-18.2;-17.1;-10.5;-11;-11.9;-12.7;-20;-16.6;-16.4,255;255;255;255;255;255;255;255;255,1;0;0;0;0;0,504990;504990;504990;504990;504990;504990,743;489;742;843;126;929,5;2;7;3;0;2,-,4;1;1;1;1;1,-75.9;-97.4;-98.6;-100;-100.4;-101.3,-10.5;-16.4;-17.9;-18;-18.6;-20.3,18.7;255;255;255;255;255,1.3,2,2,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,16,48,3,26,-,26,9,21,21,21,256QAM,0,SMDL,0,0,0,0.00,0.00,0.01,0.01,Rank 2,4,4,31,-,2 x 2,HandOver,14833,Free,17,FORMAT_0,230,127,Success,14833,4,-,8,9,-1,-,31,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A6D4C1,595,8,30kHz,656,-,4,1,-,-,New trans.,0,0,64QAM,195,0,14833,526,7,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,238,
20260725 15:24:45.201,24.830098,102.840845,18.86,1932,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443507725,1573122,13,Normal,-,1,41,100,100,504990,-,743,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,-4,2,-60,95,-76.5,-10.5,18.7,5,Not Barred,6,6312,-44,504990,743,-73.7;-79;-85.4;-83.3,-,11.9;3.1;255;255,21.7;18.3;255;255,-44;-46,1;4;5;6;4;3;0;2;3;0;4,126;742;743;743;743;743;929;843;489;475;491,-139.8;-96.6;-76.5;-87.2;-91.3;-96.3;-97.3;-100.7;-94.5;-98.2;-155.7,-36.6;-17.3;-10.5;-11.2;-12.5;-15.9;-15.7;-19.4;-13.5;-17;-42.9,255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990;504990,743;489;742;929;475;843;126;491,5;3;4;0;0;2;1;4,-,4;1;1;1;1;1;1;1,-76.5;-95;-96.5;-97.5;-98.9;-101.8;-137.6;-155.7,-10.5;-14.4;-16.3;-16.3;-17.5;-20.4;-35.8;-42.9,18.7;255;255;255;255;255;255;255,1.3,2,2,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,16,48,3,26,-,26,9,22.6,31,23,256QAM,0,SMDL,0,0,7.1,0.00,0.00,0.01,0.09,Rank 2,4,56,31,-,2 x 2,HandOver,14833,Free,17,FORMAT_0,230,127,Success,14833,4,-,8,11,-1,-,31,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A6D4C1,595,8,30kHz,656,-,4,1,-,-,New trans.,0,0,64QAM,195,0,14833,526,7,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,238,
20260725 15:24:46.215,24.830085,102.840795,18.94,1932,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443507725,1573122,13,Normal,-,1,41,100,100,504990,-,743,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,-2,2,-60,99,-79.6,-10.7,18.4,5,Not Barred,6,6312,-41.5,504990,743,-74.1;-84.3;-82.4;-97.4,-,19.8;-3.1;13.9;10.1,19;12.7;255;255,-44.5;-41.5,1;7;5;6;4;7;3;6;1;7;3,126;742;743;743;743;743;929;843;489;475;127,-98.7;-98.3;-79.5;-91.2;-96.8;-98.8;-94.6;-107.1;-90.7;-98.2;-97.4,-19;-16.8;-10.7;-12.3;-16;-17.1;-15.6;-22.5;-12.3;-16.6;-18.2,255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990;504990,743;489;929;127;126;475;742;843,5;1;3;3;1;7;7;6,-,4;1;1;1;1;1;1;1,-79.6;-90.1;-95.6;-98.4;-98.7;-99.2;-99.4;-100.2,-10.7;-12.3;-16.3;-18.5;-19;-17.3;-17.7;-19.8,18.4;255;255;255;255;255;255;255,1.3,2,2,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,16,48,1,106,-,106,9,22.6,31,23,256QAM,0,SMDL,0,0,7.1,0.00,0.00,0.00,0.00,Rank 2,4,0,15,-,2 x 2,HandOver,14833,Free,17,FORMAT_0,230,127,Success,14833,4,-,11,16,-1,-,15,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A6D4C1,783,18,30kHz,688,-,4,1,-,-,New trans.,0,0,64QAM,203,1,14833,778,11,0,0,Pass,0,QPSK,2,16,2,0,15,30kHz,Re trans.,-,238,
20260725 15:24:47.222,24.830073,102.840744,19.26,1932,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443507725,1573122,13,Normal,-,1,41,100,100,504990,-,743,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,-4,2,-60,99,-80.9,-10.6,14.7,5,Not Barred,6,6312,-45.3,504990,743,-76.2;-78.2;-87;-86.3,-,14.9;11.3;255;255,17.8;13.6;255;255,-45.8;-45.3,1;7;5;6;4;3;7;2;3;7;1;1,889;742;743;743;743;743;929;491;489;475;127;877,-102.4;-102.7;-80.8;-94.3;-96.7;-99.3;-112.4;-125.3;-88.9;-97.9;-95.5;-99.7,-19.3;-17.6;-10.6;-12.8;-16.7;-20.1;-23.3;-31.1;-11.7;-14.9;-14.4;-16.9,255;255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990;504990;504990,743;489;127;475;877;889;742;929;491,5;3;1;7;1;1;7;7;2,-,4;1;1;1;1;1;1;1;1,-80.9;-90.2;-95.3;-98.3;-99.7;-100.7;-103.7;-105.5;-125.3,-10.6;-12;-15.5;-16.3;-16.9;-18.8;-18.5;-21.1;-31.1,14.7;255;255;255;255;255;255;255;255,1.3,2,2,QPSK,-,100,0,0,0,0.00,0.00,0.01,0.01,0,1,Rank 1,16,48,11,69,-,69,8,17.8,30,17,64QAM,0,SMDL,0,0,100,0.00,0.00,0.00,0.39,Rank 2,4,308,98,-,2 x 2,HandOver,14833,Free,17,FORMAT_0,230,127,Success,14833,4,-,10,16,-1,-,98,-,1,10,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A6D4C1,882,18,30kHz,512,-,4,1,-,-,New trans.,0,0,64QAM,219,2,14833,822,3,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,238,
20260725 15:24:48.231,24.830063,102.840692,19.73,1932,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443507725,1573122,13,Normal,-,1,41,100,100,504990,-,743,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,-2,2,-60,102,-83.8,-11.1,9.7,5,Not Barred,6,6312,-46.6,504990,743,-85.3;-83.3;-88.6;-92.4,-,7.4;8.7;255;255,12.6;10.7;255;255,-48.4;-46.6,0;7;5;6;7;4;7;2;3;6,889;742;743;743;743;743;475;127;489;990,-95.1;-100.6;-83.7;-93.6;-100.4;-96.3;-96.8;-97.7;-88;-122.6,-14.6;-17.9;-11.1;-15.5;-17.4;-18.1;-13.9;-16.8;-11.7;-28.1,255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990,743;489;127;889;475;742;990,5;3;2;0;7;7;6,-,4;1;1;1;1;1;1,-83.8;-89.4;-93.2;-94.2;-97.3;-100.7;-122.6,-11.1;-12.4;-14.6;-14.5;-15.8;-17.9;-28.1,9.7;255;255;255;255;255;255,1.4,7,0,QPSK,-,91.7,8.3,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,16,200,3,69,-,69,7,17.3,30,14,64QAM,0,SMDL,0,0,100,0.00,0.00,0.02,0.11,Rank 2,4,92,28,-,2 x 2,HandOver,14833,Free,17,FORMAT_0,230,127,Success,14833,4,-,12,21,-1,-,28,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A6D4C1,998,9,30kHz,608,-,4,1,-,-,New trans.,0,0,64QAM,229,1,14833,992,13,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,1175,
20260725 15:24:49.242,24.830052,102.840637,20.05,1932,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443507725,1573122,13,Normal,-,1,41,100,100,504990,-,743,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,-2,2,-60,97,-78.4,-10.7,13.9,5,Not Barred,6,6312,-42.8,504990,743,-80.2;-78.1;-84.2;-88.6,-,12.8;13.4;5.1;14.7,11.8;10.7;255;255,-44.4;-42.8,0;7;5;6;7;4;0;1;4;6;7,889;742;743;743;743;743;475;127;489;990;843,-101.9;-115.5;-78.4;-92.6;-110;-110.6;-100.4;-88.3;-85.7;-121;-102.9,-18.4;-25.6;-10.6;-12.9;-22.4;-24.8;-20.2;-12.3;-11.2;-28.3;-20.7,255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990;504990,743;489;127;889;475;843;742;990,5;4;1;0;0;7;7;6,-,4;1;1;1;1;1;1;1,-78.4;-86;-89.1;-95;-98.9;-102.9;-115.5;-116.6,-10.7;-11.3;-13.3;-15.4;-17.7;-20.7;-25.6;-26.8,13.9;255;255;255;255;255;255;255,0.5,3,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,16,96,6,69,-,69,7,17.2,30,14,64QAM,0,SMDL,0,0,100,0.00,0.00,0.03,0.17,Rank 2,4,152,50,-,2 x 2,HandOver,14833,Free,17,FORMAT_0,230,127,Success,14833,4,-,12,15,-1,-,50,-,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A6D4C1,76,18,30kHz,608,-,4,1,-,-,New trans.,0,0,64QAM,203,1,14833,72,13,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,502,
20260725 15:24:50.257,24.830044,102.840587,18.04,1931,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443507725,1573122,13,Normal,-,1,41,100,100,504990,-,743,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,-4,2,-60,101,-83.8,-11.6,4.4,5,Not Barred,6,6312,-50.1,504990,743,-90.8;-91.3;-89.3;-91,-,6.7;-1.3;255;255,12.5;5.5;255;255,-50.1;-52.5,0;7;5;6;7;7;0;3;7;6;6;1,889;742;743;743;743;475;127;489;490;843;491;37,-118.7;-99.6;-83.8;-96.2;-116;-101.3;-96.2;-84.2;-99.1;-119.7;-135.2;-97.8,-27.5;-17.5;-11.6;-14.6;-25.9;-17.4;-17.8;-10.6;-16.1;-27.8;-34.4;-14.7,255;255;255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990;504990;504990;504990,743;489;127;37;490;742;475;843;889;491,5;3;0;1;7;7;7;6;0;6,-,3;1;1;1;1;1;1;1;1;1,-83.8;-85.2;-95.7;-97.8;-99.1;-99.6;-102.3;-106.5;-111.6;-115.7,-11.6;-10.9;-17.6;-14.7;-16.1;-17.5;-18.2;-21.9;-24.3;-24.9,4.4;255;255;255;255;255;255;255;255;255,3.8,28,2,QPSK,-,100,0,0,0,0.00,0.00,0.01,0.01,12.5,2,Rank 1,17,176,6,69,-,69,8,17,30,16,64QAM,0,SMDL,0,0,100,0.00,0.00,0.01,0.28,Rank 2,4,236,50,-,2 x 2,HandOver,14833,Free,17,FORMAT_0,230,127,Success,14833,4,-,16,18,-1,-,50,-,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A6D4C1,162,18,30kHz,688,-,4,1,-,-,New trans.,0,0,64QAM,211,1,14833,157,4,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,1214,
20260725 15:24:51.269,24.830034,102.840539,18.07,1931,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443507725,1573122,13,Normal,-,1,41,100,100,504990,-,489,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,1,5,-60,109,-87.4,-10.9,18.4,3,Not Barred,6,6312,-44.3,504990,489,-83.1;-89.1;-101.1;-81.3,-,12.7;11.9;12.1;19.6,21.7;17;255;255,-52;-51.8;-61.3;-44.3,1;7;5;7;2;3;4;2;1;7,37;742;743;475;491;489;489;489;489;490,-101.8;-114.4;-92;-115.1;-123.9;-85.9;-88.1;-87.7;-93.8;-105,-19.5;-24.1;-12.6;-23.4;-30.1;-10.6;-10.8;-11;-12.6;-17.7,255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990,489;743;37;490;742;475;491,3;5;1;7;7;7;2,-,4;1;1;1;1;1;1,-87.4;-92.5;-101.8;-105;-114.4;-115.1;-123.9,-10.9;-12.8;-19.5;-17.7;-24.1;-23.4;-30,18.4;255;255;255;255;255;255,1.9,28,0,QPSK,-,100,0,0,0,0.00,0.00,0.01,0.01,0,1,Rank 1,20,420,9,69,-,69,10,18.5,30,19,64QAM,0,SMDL,0,0,71,0.00,0.00,0.01,0.33,Rank 2,4,248,75,-,2 x 2,HandOver,23443,Free,17,FORMAT_0,304,57,Success,23443,2,-,8,12,4,-,75,-,1,9,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A6D4C1,280,19,30kHz,944,-,4,1,-,-,New trans.,0,1,256QAM,40,0,23443,281,3,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,3081,
20260725 15:24:52.283,24.830024,102.840492,17.06,1931,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443507725,1573122,13,Normal,-,1,41,100,100,504990,-,489,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.7,1,5,-60,106,-84,-10.6,23.8,3,Not Barred,6,6312,-45.1,504990,489,-80;-80.8;-97.9;-74.6,-,12;8.2;-1.3;16.3,21.2;19.7;19.6;19.4,-54.4;-54.5;-66.4;-45.1,1;1;5;7;6;3;2;4;1;7,37;877;743;475;491;489;489;489;489;490,-101.8;-99;-89.6;-108.9;-126.8;-83.2;-83.1;-85.9;-91.5;-108,-18.7;-18.3;-12.2;-21;-30.2;-10.4;-10.6;-10.8;-12.3;-20.3,255;255;255;255;255;255;255;255;255;255,1;0;0;0;0;0;0,504990;504990;504990;504990;504990;504990;504990,489;743;877;475;37;490;491,3;5;1;7;1;7;6,-,4;1;1;1;1;1;1,-84;-90.6;-99;-101.8;-101.8;-108;-123.9,-10.6;-12.7;-18.3;-18.3;-18.7;-20.3;-29.6,23.8;255;255;255;255;255;255,4.1,28,0,QPSK,-,100,0,0,0,0.00,0.00,0.03,0.03,3.6,1,Rank 2,25,388,28,69,-,69,10,24.1,31,25,256QAM,0,SMDL,2.1,0,6.3,0.00,0.00,0.11,0.65,Rank 2,4,394,94,-,4 x 4,HandOver,23443,Free,17,FORMAT_0,304,57,Success,23443,2,-,8,11,4,-,94,-,6,22,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,D4A6D4C1,375,9,30kHz,768,-,4,1,-,-,New trans.,0,0,256QAM,40,1,23443,367,13,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,1442,
