"TIME","LATITUDE","LONGITUDE","SPEED(M/s)","ALT(M)","ACCURACY(M)","IS_OUTDOOR","X_POS","Y_POS","EVENT","EVENT_ID","TASK_TYPE","APP_DOWN(Mbps)","APP_UP(Mbps)","PING_DELAY(ms)","ISDATASLOT","NETWORK_TYPE","MCC","MNC","OPERATOR","NR5G TAC","NR5G NCI","NR5G gNodeB ID","NR5G Cell ID","NR5G CP Type","NR5G Duplex Mode","NR5G Numerology","NR5G Band","NR5G BandWidth DL","NR5G Bandwidth UL","NR5G SSB ARFCN DL","NR5G SSB ARFCN UL","NR5G PCI","NR5G Center ARFCN DL","NR5G Center ARFCN UL","NR5G SubCarrierSpacing","NR5G Absolute Frequency PointA","NR5G Init BWP Downlink Location Width","NR5G Init BWP Uplink Location Width","NR5G SSB Periodicity","NR5G RRC State","NR5G Connectivity Mode","NR5G Frequency Offset","NR5G Timing Offset","NR5G ServingCellIndex","NR5G Q_LEX_MIN","NR5G Pathloss DL","NR5G SS RSRP","NR5G SS RSRQ","NR5G SS SINR","NR5G SSB Beam Index","NR5G CellBarred","NR5G SubCarrierOffset","NR5G Serving GSCN","NR5G Carrier RSSI","NR5G Handover Target Arfcn","NR5G Handover Target PCI","NR5G SS RSRP Ant List","NR5G SS RSRQ Ant List","NR5G SS SINR Ant List","NR5G TRS SINR Ant List","NR5G SS RSSI Ant List","NR5G SSB Beam Index List","NR5G SSB Beam PCI List","NR5G SSB Beam RSRP List","NR5G SSB Beam RSRQ List","NR5G SSB Beam SINR List","NR5G ServingType List","NR5G Cells ARFCN List","NR5G Cells PCI List","NR5G Cells SSB Index List","NR5G Cells Band List","NR5G Cells BeamNum List","NR5G Cells RSRP List","NR5G Cells RSRQ List","NR5G Cells SINR List","NR5G MCS Avg DL","NR5G MCS Max DL","NR5G MCS Most DL","NR5G Modulation DL","NR5G Trans.Mode","NR5G DL QPSK Ratio(%)/s","NR5G DL 16QAM Ratio(%)/s","NR5G DL 64QAM Ratio(%)/s","NR5G DL 256QAM Ratio(%)/s","NR5G PDCP Tput DL(Mbps)","NR5G RLC Tput DL(Mbps)","NR5G MAC Tput Dl(Mbps)","NR5G PHY Tput DL(Mbps)","NR5G BLER DL","NR5G Layers Num DL","NR5G Rank DL","NR5G RB Num DL/slot","NR5G Pdsch Num RB/s","NR5G Grant Num DL/s","NR5G Pdsch TB Size/slot","NR5G TB0 Avg Size DL/s","NR5G TB1 Avg Size DL/s","NR5G CQI","NR5G MCS Avg UL","NR5G MCS Max UL","NR5G MCS Most UL","NR5G Modulation UL","NR5G Bler UL","NR5G Tx Mode UL","NR5G UL QPSK Ratio(%)/s","NR5G UL 16QAM Ratio(%)/s","NR5G UL 64QAM Ratio(%)/s","NR5G PDCP Tput UL(Mbps)","NR5G RLC Tput UL(Mbps)","NR5G MAC Tput UL(Mbps)","NR5G PHY Tput UL(Mbps)","NR5G Rank UL","NR5G RB Num UL/slot","NR5G Pusch Num RB/s","NR5G Grant Num UL/s","NR5G Pusch TB Size/s","NR5G MIMO","NR5G Rach Reason","NR5G C-RNTI","NR5G RACH Contention","NR5G PRACH Config","NR5G RACH Preamble Format","NR5G RACH LogicalRoot Index","NR5G RACH RA-RNTI","NR5G RACH Access Result","NR5G RACH T-RNTI","NR5G TA","NR5G Access Delay","NR5G PUSCH TxPower(dBm)","NR5G PUCCH TxPower(dBm)","NR5G PRACH TxPower(dBm)","NR5G DCI Format 0_0 Num/s","NR5G DCI Format 0_1 Num/s","NR5G DCI Format 0_2 Num/s","NR5G DCI Format 1_0 Num/s","NR5G DCI Format 1_1 Num/s","NR5G DCI Format 1_2 Num/s","NR5G DCI Format 2_0 Num/s","NR5G DCI Format 2_1 Num/s","NR5G DCI Format 2_2 Num/s","NR5G DCI Format 2_3 Num/s","NR5G DCI Format 0_0 AggLevel","NR5G DCI Format 0_1 AggLevel","NR5G DCI Format 1_0 AggLevel","NR5G DCI Format 1_1 AggLevel","NR5G DCI Format 2_0 AggLevel","NR5G DCI Format 2_1 AggLevel","NR5G DCI Format 2_2 AggLevel","NR5G DCI Format 2_3 AggLevel","NR5G MM State","NR5G MM Sub State","NR5G AMF Region ID","NR5G AMF SET ID","NR5G AMF Pointer","NR5G TMSI","NR5G Pusch Frame","NR5G Pusch Slot","NR5G Pusch SCS","NR5G Pusch TB Size/slot","NR5G Pusch TBIndex","NR5G Pusch Num RB/slot","NR5G Pusch BWP Id","NR5G Pusch TxPower","NR5G Pusch Actual TxPower","NR5G Pusch TxType","NR5G Pusch Carrier ID","NR5G Pusch HARQ ID","NR5G Pusch Modulation","NR5G Pusch Start RB","NR5G Pusch TPC","NR5G Pusch RNTI","NR5G Pdsch Frame","NR5G Pdsch Slot","NR5G Pdsch TB Index","NR5G Pdsch RNTI Type","NR5G Pdsch CRC Status","NR5G Pdsch NDI","NR5G Pdsch Modulation","NR5G Pdsch MCS","NR5G Pdsch Num RB/slot","NR5G Pdsch Num Layers","NR5G Pdsch Carrier ID","NR5G Pdsch HARQ ID","NR5G Pdsch SCS","NR5G Pdsch TxType","NR5G Pdsch BWP ID","NR5G Pdsch TB Size/s"
20260725 14:47:42.623,24.826828,102.852735,9.58,1950,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6443491339,1573118,11,Normal,-,1,41,100,100,504990,-,238,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,3,4,-60,108,-88.4,-10.5,25.5,0,Not Barred,6,6312,-50.8,504990,238,-95.6;-90.9;-99.1;-85.5,-,4.6;20.1;25.7;7.3,13.7;12.7;16.2;13.4,-61.1;-50.8;-51;-63.1,4;1;2;7;0;1;7;3,239;558;497;835;238;238;238;238,-121.1;-103.4;-116.8;-134.9;-87.4;-93.8;-98.8;-100.3,-24.2;-19.3;-23.1;-32.7;-10.5;-10.7;-11;-10.9,255;255;255;255;255;255;255;255,1;0;0;0;0,504990;504990;504990;504990;504990,238;558;239;497;835,0;1;4;2;7,-,4;1;1;1;1,-88.4;-103.4;-111.9;-116.7;-135,-10.5;-19.3;-19.1;-23.1;-32.8,25.5;255;255;255;255,5.5,29,0,QPSK,-,51.3,46.2,2.6,0,0.58,0.58,0.69,0.73,0,4,Rank 1,57,2240,40,76,-,76,12,16,31,16,64QAM,0,SMDL,0,8,78.3,0.02,0.02,0.09,0.62,Rank 2,4,568,177,-,4 x 4,HandOver,12049,Free,17,FORMAT_0,7,127,Success,12049,2,-,9,17,14,-,177,-,5,40,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,6FD266FE,664,19,30kHz,656,-,4,1,-,-,New trans.,0,0,64QAM,123,1,12049,639,14,0,0,Pass,1,QPSK,0,16,4,0,15,30kHz,Re trans.,-,100431,
20260725 14:47:43.639,24.826790,102.852753,13.21,1950,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6471196684,1579882,12,Normal,-,1,41,100,100,504990,-,238,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,3,2,-60,105,-83.8,-10.4,22.5,0,Not Barred,6,6312,-44.1,504990,238,-86.4;-86.6;-83.6;-82.6,-,25.9;27.3;255;255,14.3;15.5;255;255,-44.1;-51.1,4;1;0;1;7;2;3,239;558;238;238;238;238;532,-108.4;-100.2;-83.3;-91.2;-94.9;-96;-113.1,-18;-19.9;-10.4;-10.6;-10.6;-11;-20.5,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,238;558;239;532,0;1;4;3,-,4;1;1;1,-83.8;-100.2;-106.9;-113.1,-10.4;-19.9;-17.9;-20.5,22.5;255;255;255,0,0,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,18,36,2,14,-,14,12,19.9,30,20,64QAM,0,SMDL,0,0,63.3,0.00,0.00,0.09,0.17,Rank 2,4,120,50,-,2 x 2,HandOver,12049,Free,17,FORMAT_0,7,127,Success,12049,2,-,7,13,14,-,50,-,5,2,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,6FD266FE,737,8,30kHz,480,-,4,1,-,-,New trans.,0,0,64QAM,123,1,12049,769,10,0,4,Pass,0,QPSK,0,20,1,0,0,30kHz,Re trans.,-,90,
20260725 14:47:44.652,24.826756,102.852764,11.52,1950,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6471196684,1579882,12,Normal,-,1,41,100,100,504990,-,238,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.5,4,2,-60,105,-79.7,-10.4,27.5,0,Not Barred,6,6312,-41.8,504990,238,-84;-78.1;-80.4;-86.1,-,21.1;23.8;255;255,17.4;18.3;255;255,-41.8;-42.5,4;1;0;1;7;3;3;5,239;558;238;238;238;238;532;835,-126.9;-95.8;-79.1;-86.1;-89.9;-94.9;-101.4;-123.4,-29;-20.3;-10.4;-10.4;-10.5;-11.1;-17.7;-28.7,255;255;255;255;255;255;255;255,1;0;0;0;0,504990;504990;504990;504990;504990,238;558;532;835;239,0;1;3;5;4,-,4;1;1;1;1,-79.7;-95.8;-101.4;-109.4;-126.9,-10.4;-20.3;-17.7;-22.1;-29,27.5;255;255;255;255,0,0,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,18,36,2,14,-,14,12,13,13,13,64QAM,0,SMDL,0,0,100,0.00,0.00,0.09,0.00,Rank 2,4,4,50,-,2 x 2,HandOver,12049,Free,17,FORMAT_0,7,127,Success,12049,2,-,7,8,14,-,50,-,5,2,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,6FD266FE,737,8,30kHz,480,-,4,1,-,-,New trans.,0,0,64QAM,123,1,12049,833,10,0,4,Pass,0,QPSK,0,20,1,0,0,30kHz,Re trans.,-,90,
20260725 14:47:45.670,24.826721,102.852776,14.87,1950,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6471196684,1579882,12,Normal,-,1,41,100,100,504990,-,238,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,6,2,-60,95,-75.1,-10.4,29.6,0,Not Barred,6,6312,-38.8,504990,238,-72.5;-77.5;-74;-78.6,-,29.1;33.1;255;255,20.7;20.2;255;255,-42.4;-38.8,4;1;0;1;7;2;6,239;558;238;238;238;238;532,-107.2;-91.1;-74.6;-82;-89.4;-87.4;-105.2,-22.6;-20.7;-10.4;-10.4;-10.6;-10.6;-20.1,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,238;558;532;239,0;1;6;4,-,4;1;1;1,-75.1;-91.1;-105.4;-107.2,-10.4;-20.7;-20;-22.6,29.6;255;255;255,0,0,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,18,36,3,69,-,69,12,12.6,14,13,64QAM,0,SMDL,0,0,100,0.00,0.00,0.01,0.03,Rank 2,4,36,0,-,2 x 2,HandOver,12049,Free,17,FORMAT_0,7,127,Success,12049,2,-,8,7,14,-,50,-,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,6FD266FE,997,8,30kHz,896,-,4,1,-,-,New trans.,0,0,256QAM,95,0,12049,922,11,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,90,
20260725 14:47:46.677,24.826687,102.852791,13.10,1950,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6471196684,1579882,12,Normal,-,1,41,100,100,504990,-,238,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.5,6,2,-60,92,-71.4,-10.4,29.3,0,Not Barred,6,6312,-39.9,504990,238,-68.8;-76.3;-74.3;-67.6,-,24.7;25.6;255;255,19.6;20.8;255;255,-39.9;-48.3,4;1;0;1;6;4;2,239;558;238;238;238;238;532,-113.4;-91.4;-71.3;-81.7;-84.6;-90.1;-103.5,-25.1;-20.2;-10.4;-10.5;-10.8;-11.5;-20.4,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,238;558;532;239,0;1;2;4,-,4;1;1;1,-71.4;-91.4;-98.4;-113.4,-10.4;-20.2;-18.6;-25.1,29.3;255;255;255,0.8,3,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,17,68,1,106,-,106,13,19.7,25,24,256QAM,0,SMDL,0,0,43.3,0.00,0.00,0.01,0.17,Rank 2,4,120,40,-,2 x 2,HandOver,12049,Free,17,FORMAT_0,7,127,Success,12049,2,-,7,0,14,-,40,-,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,6FD266FE,77,19,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,123,1,12049,51,14,0,0,Pass,0,QPSK,2,16,2,0,15,30kHz,Re trans.,-,309,
20260725 14:47:47.683,24.826654,102.852805,13.25,1951,4,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6471196684,1579882,12,Normal,-,1,41,100,100,504990,-,238,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,5,2,-60,92,-71,-10.4,31.5,0,Not Barred,6,6312,-25.4,504990,238,-63.6;-76.6;-66.2;-66.6,-,30.2;22.2;255;255,29.5;21;255;255,-25.4;-46.9,5;1;0;1;6;7,239;558;238;238;238;238,-115.3;-91.4;-70.8;-80.8;-84.1;-84.8,-24.4;-20.9;-10.4;-10.4;-11.2;-10.7,255;255;255;255;255;255,1;0;0,504990;504990;504990,238;558;239,0;1;5,-,4;1;1,-71;-91.4;-96.7,-10.4;-20.9;-17.7,31.5;255;255,0.8,3,0,QPSK,-,100,0,0,0,0.06,0.06,0.09,0.09,0,2,Rank 1,17,68,1,106,-,106,13,24.4,31,24,256QAM,0,SMDL,0,0,0,0.04,0.04,0.00,0.64,Rank 2,4,352,40,-,2 x 2,HandOver,12049,Free,17,FORMAT_0,7,127,Success,12049,2,-,7,-1,14,-,40,-,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,6FD266FE,77,19,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,123,1,12049,51,14,0,0,Pass,0,QPSK,2,16,2,0,15,30kHz,Re trans.,-,309,
20260725 14:47:48.688,24.826622,102.852821,12.78,1952,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6471196684,1579882,12,Normal,-,1,41,100,100,504990,-,238,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,7,2,-60,86,-68.2,-10.4,30.4,0,Not Barred,6,6312,-27.8,504990,238,-70.7;-65.4;-82.2;-83,-,24.6;30.4;255;255,25.2;20.6;255;255,-27.8;-40,5;1;0;1;6;2;5,239;558;238;238;238;238;237,-94.3;-84.5;-67.9;-74.4;-81.9;-82.2;-90.8,-19.5;-20.6;-10.4;-10.4;-10.8;-10.6;-16.4,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,238;558;237;239,0;1;5;5,-,4;1;1;1,-68.2;-84.5;-90.8;-94.6,-10.4;-20.6;-16.4;-18.6,30.4;255;255;255,4.7,16,2,QPSK,-,75,6.3,18.8,0,0.00,0.00,0.00,0.00,0,1,Rank 1,28,448,16,69,-,69,12,24.4,31,24,256QAM,0,SMDL,0,0,0,0.00,0.00,0.04,0.00,Rank 2,4,0,82,-,2 x 2,HandOver,12049,Free,17,FORMAT_0,7,127,Success,12049,2,-,3,-4,14,-,82,-,2,16,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,6FD266FE,228,9,30kHz,944,-,4,1,-,-,New trans.,0,0,256QAM,155,1,12049,202,11,0,0,Pass,1,QPSK,0,16,1,0,15,30kHz,Re trans.,-,11283,
20260725 14:47:49.693,24.826590,102.852839,13.10,1951,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6471196684,1579882,12,Normal,-,1,41,100,100,504990,-,238,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,7,2,-60,91,-71.8,-10.5,27.5,0,Not Barred,6,6312,-34.4,504990,238,-75;-67.7;-72.9;-71.6,-,24.1;21.1;255;255,17.9;14.4;255;255,-34.4;-36.4,7;1;0;1;7;5;5,239;558;238;238;238;238;237,-84.6;-85;-71.3;-75.2;-75.2;-86.8;-87.5,-18.1;-20.7;-10.5;-10.4;-10.6;-13.2;-15,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,238;558;239;237,0;1;7;5,-,4;1;1;1,-71.8;-85;-86.7;-88.4,-10.5;-20.7;-15.6;-15.8,27.5;255;255;255,4.7,16,2,QPSK,-,75,6.3,18.8,0,0.00,0.00,0.00,0.00,0,1,Rank 1,28,448,1,106,-,106,13,24.9,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.04,0.36,Rank 2,4,192,48,-,2 x 2,HandOver,12049,Free,17,FORMAT_0,7,127,Success,12049,2,-,6,1,14,-,48,-,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,6FD266FE,339,18,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,155,1,12049,314,11,0,0,Pass,1,QPSK,2,16,2,0,15,30kHz,Re trans.,-,11283,
20260725 14:47:50.699,24.826556,102.852860,15.01,1951,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6471196684,1579882,12,Normal,-,1,41,100,100,504990,-,238,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,6,2,-60,93,-71.8,-10.4,21.2,0,Not Barred,6,6312,-44,504990,238,-78.4;-76.8;-72.7;-74.4,-,20.5;20.6;23;24.8,18.4;20.2;255;255,-45.3;-44,5;1;0;1;7;6;5,239;558;238;238;238;238;237,-91.8;-83.7;-72.5;-74;-74.1;-84.3;-94.4,-17;-20.6;-10.4;-10.4;-10.5;-11.4;-16.7,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,238;558;237;239,0;1;5;5,-,4;1;1;1,-71.8;-83.7;-89.8;-90.4,-10.4;-20.6;-15.2;-15.9,21.2;255;255;255,2,2,2,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,16,48,2,106,-,106,13,24.9,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.39,Rank 2,4,208,52,-,2 x 2,HandOver,12049,Free,17,FORMAT_0,7,127,Success,12049,2,-,7,4,14,-,52,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,6FD266FE,436,19,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,123,1,12049,411,13,0,0,Pass,0,QPSK,2,16,2,0,15,30kHz,Re trans.,-,318,
20260725 14:47:51.707,24.826521,102.852882,14.51,1952,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6471196684,1579882,12,Normal,-,1,41,100,100,504990,-,238,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,6,2,-60,93,-73,-10.4,19.2,0,Not Barred,6,6312,-39.6,504990,238,-78.8;-78.4;-78.7;-81.2,-,19.2;17.4;255;255,21.9;20.5;255;255,-40.4;-39.6,5;1;0;1;7;2;6;5,239;558;238;238;238;238;237;496,-104.2;-80.7;-76.1;-71.9;-77.4;-81.6;-105.4;-129.8,-21.6;-20.2;-10.4;-10.4;-10.5;-10.7;-25.1;-31.9,255;255;255;255;255;255;255;255,1;0;0;0;0,504990;504990;504990;504990;504990,238;558;237;239;496,0;1;6;5;5,-,4;1;1;1;1,-73;-80.7;-94.1;-104.9;-129.8,-10.4;-20.2;-20.1;-22.1;-31.9,19.2;255;255;255;255,2,2,2,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,16,48,2,106,-,106,13,24.9,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.37,Rank 2,4,196,52,-,2 x 2,HandOver,12049,Free,17,FORMAT_0,7,127,Success,12049,2,-,7,4,14,-,52,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,6FD266FE,436,19,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,123,1,12049,411,13,0,0,Pass,0,QPSK,2,16,2,0,15,30kHz,Re trans.,-,318,
20260725 14:47:52.719,24.826488,102.852904,14.87,1952,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6471196684,1579882,12,Normal,-,1,41,100,100,504990,-,238,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,6,2,-60,94,-78.3,-10.4,20.1,1,Not Barred,6,6312,-43.1,504990,238,-85;-77.9;-73.6;-82.7,-,21.7;28.5;255;255,22.2;18;255;255,-47.4;-43.1,4;1;1;2;0;7;5;7,239;558;238;238;238;238;237;496,-104.6;-89.5;-76.8;-81.4;-80.4;-85.3;-127.7;-97.2,-19.9;-21.3;-10.4;-10.4;-10.4;-10.6;-29.9;-17.3,255;255;255;255;255;255;255;255,1;0;0;0;0,504990;504990;504990;504990;504990,238;558;496;239;237,1;1;7;4;5,-,4;1;1;1;1,-78.3;-89.5;-97.2;-106;-127.6,-10.4;-21.3;-17.3;-20;-29.8,20.1;255;255;255;255,2,2,2,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,16,48,1,106,-,106,12,24.9,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.35,Rank 2,4,188,49,-,2 x 2,HandOver,12049,Free,17,FORMAT_0,7,127,Success,12049,2,-,7,8,14,-,49,-,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,6FD266FE,641,9,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,155,1,12049,616,4,0,0,Pass,1,QPSK,28,32,2,0,15,30kHz,New trans.,-,318,
20260725 14:47:53.734,24.826453,102.852927,15.88,1952,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6471196684,1579882,12,Normal,-,1,41,100,100,504990,-,238,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,5,2,-60,94,-78.4,-10.4,25.8,1,Not Barred,6,6312,-40.6,504990,238,-79.9;-82.7;-69.5;-71.7,-,22.4;27.5;12.9;22.5,14.7;19;255;255,-40.6;-47,6;1;1;0;2;6,239;558;238;238;238;238,-103.7;-87.8;-76.7;-84;-80.5;-87.2,-20.1;-20.9;-10.4;-10.5;-10.4;-10.8,255;255;255;255;255;255,1;0;0,504990;504990;504990,238;558;239,1;1;6,-,4;1;1,-78.4;-87.8;-104.3,-10.4;-20.9;-19.6,25.8;255;255,6,28,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,50,1,Rank 1,20,100,5,14,-,14,12,24.6,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.50,Rank 2,4,268,113,-,2 x 2,HandOver,12049,Free,17,FORMAT_0,7,127,Success,12049,2,-,7,9,14,-,113,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,6FD266FE,641,9,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,155,1,12049,699,11,0,4,Pass,0,QPSK,0,20,1,0,0,30kHz,Re trans.,-,364,
20260725 14:47:54.740,24.826418,102.852951,16.24,1952,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6471196684,1579882,12,Normal,-,1,41,100,100,504990,-,238,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,6,2,-60,94,-74.3,-10.4,24.7,1,Not Barred,6,6312,-44.9,504990,238,-75.8;-79.9;-76.3;-77.8,-,6.9;18.2;255;255,19.1;17.3;255;255,-46.8;-44.9,5;1;1;2;3;0;5,239;558;238;238;238;238;237,-99.7;-84.8;-74.6;-74;-84.6;-83.8;-125.9,-17.4;-20.8;-10.4;-10.4;-10.5;-10.5;-30.2,255;255;255;255;255;255;255,1;0;0;0,504990;504990;504990;504990,238;558;239;237,1;1;5;5,-,4;1;1;1,-74.3;-84.8;-99.7;-125.9,-10.4;-20.8;-17.4;-30.2,24.7;255;255;255,6,28,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,20,100,5,14,-,14,13,24.6,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.00,Rank 2,4,0,113,-,2 x 2,HandOver,12049,Free,17,FORMAT_0,7,127,Success,12049,2,-,7,8,14,-,113,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,6FD266FE,641,9,30kHz,992,-,4,1,-,-,New trans.,0,0,256QAM,155,1,12049,699,11,0,4,Pass,0,QPSK,0,20,1,0,0,30kHz,Re trans.,-,364,
20260725 14:47:55.748,24.826382,102.852974,16.49,1952,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6471196684,1579882,12,Normal,-,1,41,100,100,504990,-,238,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,6,2,-60,94,-77.5,-10.5,23.9,2,Not Barred,6,6312,-37.6,504990,238,-77.2;-71.9;-105.4;-78.9,-,25.4;23.6;13.1;20.5,18.9;12.7;255;255,-43.1;-37.6,5;1;2;3;4;1;5;1,239;558;238;238;238;238;237;497,-124.1;-93.1;-75.9;-79.8;-83.6;-80.2;-104.3;-118.6,-29;-21;-10.4;-10.5;-11.1;-10.7;-21.1;-27,255;255;255;255;255;255;255;255,1;0;0;0;0,504990;504990;504990;504990;504990,238;558;237;497;239,2;1;5;1;5,-,4;1;1;1;1,-77.5;-93.1;-104.2;-118.6;-124,-10.5;-21;-21.7;-27;-29,23.9;255;255;255;255,6,28,0,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,1,Rank 1,20,100,5,69,-,69,12,24.6,25,25,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.00,Rank 2,4,0,113,-,2 x 2,HandOver,12049,Free,17,FORMAT_0,7,127,Success,12049,2,-,7,11,14,-,113,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,6FD266FE,941,8,30kHz,800,-,4,1,-,-,New trans.,0,0,256QAM,163,1,12049,908,3,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,364,
20260725 14:47:56.760,24.826345,102.852996,16.09,1952,3,1,0.00,0.00,,,,,,,1,SA,460,00,中国移动,4456484,6471196684,1579882,12,Normal,-,1,41,100,100,504990,-,238,513000,513000,30kHz,503172,1099,-,ms20,Connected,SA,-0.6,6,2,-60,93,-74.2,-10.4,27.7,2,Not Barred,6,6312,-36.3,504990,238,-80.3;-71.5;-105.9;-72.1,-,17.9;27.9;17.4;20.7,18.5;17.7;255;255,-42.4;-36.3,6;1;2;3;4;1;5;1,239;558;238;238;238;238;237;497,-99.1;-92.3;-73.1;-78;-81.4;-82.9;-100;-93.3,-20.2;-20.1;-10.4;-10.4;-10.5;-10.8;-19.7;-18,255;255;255;255;255;255;255;255,1;0;0;0;0,504990;504990;504990;504990;504990,238;558;497;237;239,2;1;1;5;6,-,4;1;1;1;1,-74.2;-92.3;-93.3;-99.4;-99.7,-10.4;-20.1;-18;-19.9;-19,27.7;255;255;255;255,1,2,2,QPSK,-,100,0,0,0,0.00,0.00,0.00,0.00,0,2,Rank 1,16,32,1,69,-,69,13,23.6,31,24,256QAM,0,SMDL,0,0,0,0.00,0.00,0.00,0.34,Rank 2,4,192,49,-,2 x 2,HandOver,12049,Free,17,FORMAT_0,7,127,Success,12049,2,-,6,5,14,-,49,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,Registered,Normal Service,9,269,18,6FD266FE,59,18,30kHz,896,-,4,1,-,-,New trans.,0,0,256QAM,179,1,12049,58,11,0,0,Pass,0,QPSK,0,16,1,0,15,30kHz,Re trans.,-,175,
